% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Bigrams

@RELATION Gender_Bigrams

@ATTRIBUTE Bigrams_Male  NUMERIC
@ATTRIBUTE Bigrams_Female  NUMERIC
@ATTRIBUTE Bigrams  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
12.0,3.0,ud,Male
5.0,11.0,wa,Male
88.0,8.0,ad,Male
86.0,35.0,at,Male
10.0,5.0,af,Male
2.0,0.0,yf,Male
4.0,0.0,yy,Male
421.0,62.0,an,Male
52.0,0.0,id,Male
253.0,29.0,ar,Male
20.0,92.0,ma,Male
19.0,1.0,if,Male
10.0,5.0,af,Male
22.0,0.0,iq,Male
421.0,62.0,an,Male
30.0,11.0,ab,Male
96.0,612.0,ah,Male
421.0,62.0,an,Male
35.0,11.0,az,Male
2.0,0.0,bb,Male
73.0,13.0,er,Male
112.0,6.0,ir,Male
9.0,4.0,eh,Male
34.0,4.0,ib,Male
88.0,8.0,ad,Male
30.0,11.0,ab,Male
421.0,62.0,an,Male
40.0,5.0,ed,Male
87.0,29.0,in,Male
14.0,5.0,di,Male
86.0,35.0,at,Male
20.0,15.0,ee,Male
10.0,0.0,fi,Male
87.0,29.0,in,Male
22.0,0.0,iq,Male
11.0,115.0,la,Male
86.0,35.0,at,Male
96.0,612.0,ah,Male
30.0,11.0,ab,Male
86.0,35.0,at,Male
421.0,62.0,an,Male
253.0,29.0,ar,Male
35.0,11.0,az,Male
40.0,5.0,ed,Male
44.0,11.0,em,Male
56.0,65.0,en,Male
73.0,13.0,er,Male
52.0,0.0,id,Male
87.0,29.0,in,Male
35.0,11.0,az,Male
7.0,1.0,kh,Male
35.0,6.0,ul,Male
88.0,8.0,ad,Male
34.0,4.0,ib,Male
19.0,7.0,or,Male
253.0,29.0,ar,Male
20.0,15.0,ee,Male
48.0,18.0,el,Male
112.0,6.0,ir,Male
134.0,53.0,al,Male
72.0,10.0,as,Male
48.0,18.0,el,Male
44.0,11.0,em,Male
48.0,18.0,el,Male
4.0,3.0,yn,Male
1.0,0.0,ms,Male
88.0,8.0,ad,Male
73.0,13.0,er,Male
56.0,65.0,en,Male
16.0,4.0,aq,Male
421.0,62.0,an,Male
6.0,0.0,eq,Male
10.0,5.0,af,Male
86.0,35.0,at,Male
48.0,18.0,el,Male
12.0,0.0,ef,Male
10.0,2.0,ek,Male
19.0,1.0,if,Male
87.0,29.0,in,Male
22.0,0.0,iq,Male
1.0,0.0,ue,Male
48.0,18.0,el,Male
86.0,35.0,at,Male
20.0,1.0,iz,Male
421.0,62.0,an,Male
421.0,62.0,an,Male
96.0,612.0,ah,Male
88.0,8.0,ad,Male
23.0,2.0,eb,Male
72.0,136.0,ya,Male
421.0,62.0,an,Male
1.0,4.0,ze,Male
253.0,29.0,ar,Male
253.0,29.0,ar,Male
88.0,8.0,ad,Male
35.0,11.0,az,Male
253.0,29.0,ar,Male
22.0,41.0,li,Male
6.0,20.0,fa,Male
30.0,11.0,ab,Male
35.0,11.0,az,Male
34.0,4.0,ib,Male
3.0,24.0,aa,Male
7.0,0.0,yb,Male
7.0,27.0,ja,Male
134.0,53.0,al,Male
48.0,18.0,el,Male
1.0,0.0,yh,Male
4.0,0.0,ym,Male
38.0,6.0,et,Male
253.0,29.0,ar,Male
96.0,612.0,ah,Male
45.0,10.0,ak,Male
421.0,62.0,an,Male
76.0,4.0,aj,Male
253.0,29.0,ar,Male
421.0,62.0,an,Male
34.0,4.0,ib,Male
66.0,10.0,il,Male
421.0,62.0,an,Male
421.0,62.0,an,Male
31.0,63.0,hi,Male
421.0,62.0,an,Male
7.0,0.0,yb,Male
7.0,1.0,yl,Male
23.0,2.0,eb,Male
421.0,62.0,an,Male
1.0,0.0,yk,Male
421.0,62.0,an,Male
421.0,62.0,an,Male
421.0,62.0,an,Male
72.0,136.0,ya,Male
1.0,0.0,yj,Male
24.0,6.0,ur,Male
113.0,9.0,it,Male
8.0,0.0,yd,Male
10.0,2.0,ek,Male
40.0,5.0,ed,Male
323.0,28.0,sh,Male
421.0,62.0,an,Male
9.0,14.0,um,Male
323.0,28.0,sh,Male
31.0,168.0,ha,Male
24.0,6.0,ur,Male
44.0,11.0,em,Male
112.0,6.0,ir,Male
40.0,5.0,ed,Male
52.0,0.0,id,Male
19.0,7.0,or,Male
56.0,65.0,en,Male
24.0,6.0,ur,Male
76.0,4.0,aj,Male
134.0,53.0,al,Male
35.0,6.0,ul,Male
2.0,3.0,nn,Male
134.0,53.0,al,Male
86.0,35.0,at,Male
31.0,168.0,ha,Male
96.0,612.0,ah,Male
22.0,41.0,li,Male
34.0,4.0,ib,Male
44.0,11.0,em,Male
8.0,2.0,ez,Male
112.0,6.0,ir,Male
56.0,65.0,en,Male
110.0,36.0,am,Male
59.0,5.0,im,Male
73.0,13.0,er,Male
112.0,6.0,ir,Male
4.0,0.0,yy,Male
9.0,14.0,um,Male
22.0,0.0,iq,Male
3.0,0.0,uq,Male
253.0,29.0,ar,Male
56.0,65.0,en,Male
59.0,5.0,im,Male
56.0,65.0,en,Male
22.0,0.0,iq,Male
73.0,13.0,er,Male
96.0,612.0,ah,Male
6.0,0.0,eq,Male
4.0,2.0,os,Male
12.0,0.0,ef,Male
24.0,6.0,ur,Male
112.0,6.0,ir,Male
30.0,11.0,ab,Male
44.0,11.0,em,Male
44.0,11.0,em,Male
56.0,65.0,en,Male
113.0,9.0,it,Male
96.0,612.0,ah,Male
421.0,62.0,an,Male
253.0,29.0,ar,Male
10.0,5.0,af,Male
34.0,4.0,ib,Male
86.0,35.0,at,Male
421.0,62.0,an,Male
73.0,13.0,er,Male
96.0,612.0,ah,Male
10.0,15.0,mi,Male
72.0,10.0,as,Male
73.0,13.0,er,Male
7.0,1.0,yl,Male
7.0,0.0,yb,Male
73.0,13.0,er,Male
421.0,62.0,an,Male
96.0,612.0,ah,Male
8.0,0.0,yd,Male
96.0,612.0,ah,Male
421.0,62.0,an,Male
86.0,35.0,at,Male
112.0,6.0,ir,Male
253.0,29.0,ar,Male
96.0,612.0,ah,Male
7.0,2.0,yr,Male
96.0,612.0,ah,Male
421.0,62.0,an,Male
20.0,11.0,is,Male
134.0,53.0,al,Male
3.0,0.0,ys,Male
96.0,612.0,ah,Male
20.0,15.0,ee,Male
7.0,1.0,oj,Male
96.0,612.0,ah,Male
96.0,612.0,ah,Male
8.0,0.0,yd,Male
421.0,62.0,an,Male
96.0,612.0,ah,Male
421.0,62.0,an,Male
110.0,36.0,am,Male
112.0,6.0,ir,Male
7.0,2.0,yr,Male
66.0,10.0,il,Male
14.0,5.0,di,Male
6.0,20.0,fa,Male
10.0,0.0,fi,Male
22.0,0.0,iq,Male
2.0,0.0,hb,Male
421.0,62.0,an,Male
40.0,5.0,ed,Male
76.0,4.0,aj,Male
34.0,4.0,ib,Male
52.0,0.0,id,Male
66.0,10.0,il,Male
20.0,11.0,is,Male
20.0,1.0,iz,Male
421.0,62.0,an,Male
9.0,4.0,eh,Male
52.0,0.0,id,Male
11.0,0.0,ih,Male
86.0,35.0,at,Male
48.0,18.0,el,Male
40.0,5.0,ed,Male
22.0,41.0,li,Male
52.0,0.0,id,Male
87.0,29.0,in,Male
253.0,29.0,ar,Male
253.0,29.0,ar,Male
72.0,10.0,as,Male
53.0,3.0,ay,Male
44.0,11.0,em,Male
19.0,1.0,if,Male
66.0,10.0,il,Male
59.0,5.0,im,Male
6.0,0.0,eq,Male
112.0,6.0,ir,Male
421.0,62.0,an,Male
110.0,36.0,am,Male
10.0,0.0,fi,Male
110.0,36.0,am,Male
72.0,136.0,ya,Male
421.0,62.0,an,Male
56.0,65.0,en,Male
56.0,65.0,en,Male
6.0,2.0,ot,Male
5.0,2.0,ub,Male
253.0,29.0,ar,Male
56.0,65.0,en,Male
87.0,29.0,in,Male
112.0,6.0,ir,Male
34.0,4.0,ib,Male
253.0,29.0,ar,Male
73.0,13.0,er,Male
20.0,11.0,is,Male
8.0,4.0,us,Male
2.0,0.0,sr,Male
5.0,0.0,uf,Male
72.0,136.0,ya,Male
44.0,11.0,em,Male
253.0,29.0,ar,Male
112.0,6.0,ir,Male
35.0,6.0,ul,Male
73.0,13.0,er,Male
31.0,63.0,hi,Male
112.0,6.0,ir,Male
52.0,0.0,id,Male
110.0,36.0,am,Male
9.0,14.0,um,Male
59.0,5.0,im,Male
87.0,29.0,in,Male
112.0,6.0,ir,Male
253.0,29.0,ar,Male
72.0,136.0,ya,Male
72.0,136.0,ya,Male
3.0,5.0,ki,Male
112.0,6.0,ir,Male
421.0,62.0,an,Male
73.0,13.0,er,Male
66.0,10.0,il,Male
253.0,29.0,ar,Male
25.0,8.0,on,Male
253.0,29.0,ar,Male
421.0,62.0,an,Male
7.0,0.0,yb,Male
8.0,0.0,yd,Male
73.0,13.0,er,Male
96.0,612.0,ah,Male
421.0,62.0,an,Male
72.0,136.0,ya,Male
88.0,8.0,ad,Male
1.0,90.0,ia,Male
12.0,3.0,ud,Male
421.0,62.0,an,Male
88.0,8.0,ad,Male
34.0,4.0,ib,Male
112.0,6.0,ir,Male
112.0,6.0,ir,Male
7.0,2.0,yr,Male
2.0,0.0,hb,Male
253.0,29.0,ar,Male
34.0,4.0,ib,Male
112.0,6.0,ir,Male
7.0,2.0,yr,Male
19.0,7.0,or,Male
4.0,0.0,ym,Male
253.0,29.0,ar,Male
253.0,29.0,ar,Male
87.0,29.0,in,Male
25.0,8.0,on,Male
31.0,87.0,ti,Male
96.0,612.0,ah,Female
96.0,612.0,ah,Female
323.0,28.0,sh,Female
30.0,11.0,ab,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
9.0,61.0,da,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
134.0,53.0,al,Female
20.0,15.0,ee,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
34.0,111.0,ni,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
1.0,90.0,ia,Female
11.0,115.0,la,Female
73.0,13.0,er,Female
98.0,159.0,ra,Female
1.0,90.0,ia,Female
9.0,61.0,da,Female
112.0,6.0,ir,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
9.0,61.0,da,Female
30.0,11.0,ab,Female
2.0,29.0,ba,Female
11.0,115.0,la,Female
37.0,258.0,na,Female
14.0,19.0,va,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
11.0,115.0,la,Female
10.0,5.0,af,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
6.0,35.0,za,Female
1.0,4.0,ze,Female
10.0,42.0,sa,Female
37.0,258.0,na,Female
421.0,62.0,an,Female
56.0,65.0,en,Female
3.0,1.0,hd,Female
1.0,90.0,ia,Female
110.0,36.0,am,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
253.0,29.0,ar,Female
11.0,115.0,la,Female
134.0,53.0,al,Female
56.0,65.0,en,Female
87.0,29.0,in,Female
87.0,29.0,in,Female
34.0,111.0,ni,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
11.0,115.0,la,Female
6.0,35.0,za,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
134.0,53.0,al,Female
96.0,612.0,ah,Female
5.0,11.0,wa,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
1.0,90.0,ia,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
10.0,42.0,sa,Female
6.0,35.0,za,Female
31.0,168.0,ha,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
10.0,96.0,ka,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
2.0,29.0,ba,Female
2.0,29.0,ba,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
72.0,10.0,as,Female
72.0,10.0,as,Female
35.0,11.0,az,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
134.0,53.0,al,Female
11.0,115.0,la,Female
1.0,90.0,ia,Female
421.0,62.0,an,Female
37.0,258.0,na,Female
34.0,111.0,ni,Female
3.0,2.0,ny,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
253.0,29.0,ar,Female
56.0,65.0,en,Female
73.0,13.0,er,Female
56.0,65.0,en,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
48.0,18.0,el,Female
1.0,90.0,ia,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
110.0,36.0,am,Female
421.0,62.0,an,Female
9.0,14.0,um,Female
253.0,29.0,ar,Female
23.0,2.0,eb,Female
34.0,4.0,ib,Female
34.0,4.0,ib,Female
0.0,9.0,qa,Female
10.0,42.0,sa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
87.0,29.0,in,Female
9.0,61.0,da,Female
10.0,96.0,ka,Female
11.0,115.0,la,Female
10.0,42.0,sa,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
72.0,136.0,ya,Female
7.0,27.0,ja,Female
9.0,14.0,um,Female
110.0,36.0,am,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
9.0,14.0,um,Female
98.0,159.0,ra,Female
72.0,136.0,ya,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
1.0,1.0,ej,Female
31.0,168.0,ha,Female
6.0,20.0,fa,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
5.0,2.0,ij,Female
31.0,168.0,ha,Female
10.0,42.0,sa,Female
30.0,2.0,nd,Female
5.0,2.0,ob,Female
10.0,42.0,sa,Female
323.0,28.0,sh,Female
11.0,115.0,la,Female
5.0,2.0,ub,Female
14.0,19.0,va,Female
5.0,11.0,wa,Female
72.0,136.0,ya,Female
31.0,168.0,ha,Female
0.0,1.0,zo,Female
1.0,2.0,oo,Female
0.0,2.0,zu,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
10.0,96.0,ka,Female
6.0,20.0,fa,Female
22.0,41.0,li,Female
20.0,92.0,ma,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
22.0,41.0,li,Female
20.0,92.0,ma,Female
98.0,159.0,ra,Female
86.0,35.0,at,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
6.0,20.0,fa,Female
10.0,96.0,ka,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
5.0,11.0,wa,Female
19.0,1.0,if,Female
72.0,136.0,ya,Female
37.0,258.0,na,Female
86.0,35.0,at,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
37.0,258.0,na,Female
86.0,35.0,at,Female
31.0,168.0,ha,Female
56.0,65.0,en,Female
98.0,159.0,ra,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
9.0,4.0,eh,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
253.0,29.0,ar,Female
421.0,62.0,an,Female
20.0,1.0,iz,Female
96.0,612.0,ah,Female
10.0,96.0,ka,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
3.0,24.0,aa,Female
253.0,29.0,ar,Female
5.0,2.0,ij,Female
98.0,159.0,ra,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
1.0,2.0,ht,Female
253.0,29.0,ar,Female
9.0,3.0,es,Female
20.0,11.0,is,Female
31.0,168.0,ha,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
10.0,96.0,ka,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
72.0,10.0,as,Female
20.0,92.0,ma,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
4.0,2.0,os,Female
96.0,612.0,ah,Female
3.0,5.0,ol,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
323.0,28.0,sh,Female
112.0,6.0,ir,Female
112.0,6.0,ir,Female
20.0,11.0,is,Female
323.0,28.0,sh,Female
323.0,28.0,sh,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
30.0,11.0,ab,Female
20.0,92.0,ma,Female
11.0,115.0,la,Female
72.0,136.0,ya,Female
56.0,65.0,en,Female
72.0,136.0,ya,Female
421.0,62.0,an,Female
421.0,62.0,an,Female
1.0,90.0,ia,Female
86.0,35.0,at,Female
2.0,29.0,ba,Female
20.0,92.0,ma,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
88.0,8.0,ad,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
3.0,24.0,aa,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
421.0,62.0,an,Female
6.0,35.0,za,Female
20.0,92.0,ma,Female
421.0,62.0,an,Female
10.0,42.0,sa,Female
76.0,4.0,aj,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
9.0,14.0,um,Female
134.0,53.0,al,Female
134.0,53.0,al,Female
134.0,53.0,al,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
9.0,61.0,da,Female
31.0,168.0,ha,Female
0.0,9.0,qa,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
96.0,612.0,ah,Female
0.0,1.0,jr,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
45.0,10.0,ak,Female
35.0,11.0,az,Female
16.0,4.0,aq,Female
31.0,168.0,ha,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
0.0,2.0,ss,Female
31.0,168.0,ha,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
56.0,65.0,en,Female
72.0,136.0,ya,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
6.0,35.0,za,Female
96.0,612.0,ah,Female
88.0,8.0,ad,Female
5.0,11.0,wa,Female
96.0,612.0,ah,Female
134.0,53.0,al,Female
86.0,35.0,at,Female
37.0,258.0,na,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
31.0,63.0,hi,Female
20.0,92.0,ma,Female
72.0,136.0,ya,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
59.0,5.0,im,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
87.0,29.0,in,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
1.0,90.0,ia,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
2.0,1.0,uz,Female
37.0,258.0,na,Female
38.0,6.0,et,Female
96.0,612.0,ah,Female
35.0,11.0,az,Female
9.0,61.0,da,Female
9.0,61.0,da,Female
72.0,136.0,ya,Female
112.0,6.0,ir,Female
8.0,4.0,us,Female
1.0,1.0,ws,Female
8.0,4.0,us,Female
10.0,42.0,sa,Female
6.0,35.0,za,Female
37.0,258.0,na,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
7.0,1.0,yl,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
134.0,53.0,al,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
25.0,8.0,on,Female
96.0,612.0,ah,Female
0.0,1.0,no,Female
37.0,258.0,na,Female
253.0,29.0,ar,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
96.0,612.0,ah,Female
4.0,2.0,os,Female
0.0,9.0,qa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
66.0,10.0,il,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
6.0,35.0,za,Female
253.0,29.0,ar,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
37.0,258.0,na,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
87.0,29.0,in,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
44.0,11.0,em,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
5.0,11.0,wa,Female
96.0,612.0,ah,Female
110.0,36.0,am,Female
86.0,35.0,at,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
11.0,115.0,la,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
10.0,42.0,sa,Female
110.0,36.0,am,Female
2.0,29.0,ba,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
30.0,11.0,ab,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
30.0,2.0,nd,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
421.0,62.0,an,Female
19.0,7.0,or,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
0.0,1.0,sn,Female
37.0,258.0,na,Female
72.0,136.0,ya,Female
76.0,4.0,aj,Female
134.0,53.0,al,Female
110.0,36.0,am,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
98.0,159.0,ra,Female
87.0,29.0,in,Female
6.0,35.0,za,Female
0.0,1.0,bo,Female
110.0,36.0,am,Female
72.0,136.0,ya,Female
10.0,5.0,af,Female
110.0,36.0,am,Female
421.0,62.0,an,Female
1.0,1.0,lm,Female
86.0,35.0,at,Female
421.0,62.0,an,Female
34.0,111.0,ni,Female
134.0,53.0,al,Female
134.0,53.0,al,Female
134.0,53.0,al,Female
72.0,136.0,ya,Female
110.0,36.0,am,Female
421.0,62.0,an,Female
72.0,10.0,as,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
5.0,6.0,ga,Female
31.0,168.0,ha,Female
253.0,29.0,ar,Female
253.0,29.0,ar,Female
98.0,159.0,ra,Female
76.0,4.0,aj,Female
110.0,36.0,am,Female
44.0,11.0,em,Female
10.0,42.0,sa,Female
9.0,14.0,um,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
134.0,53.0,al,Female
16.0,4.0,aq,Female
112.0,6.0,ir,Female
20.0,92.0,ma,Female
86.0,35.0,at,Female
98.0,159.0,ra,Female
16.0,4.0,aq,Female
253.0,29.0,ar,Female
20.0,92.0,ma,Female
2.0,1.0,zz,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
421.0,62.0,an,Female
421.0,62.0,an,Female
421.0,62.0,an,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
1.0,90.0,ia,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
37.0,258.0,na,Female
87.0,29.0,in,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
1.0,5.0,ea,Female
112.0,6.0,ir,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
98.0,159.0,ra,Female
