% Indian_Name_Religion
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 11/08/15
% Python Generated ARFF file
%  
% Belief Model Type: Depth = 3
%
%

@RELATION Religion

@ATTRIBUTE Hinduism  NUMERIC
@ATTRIBUTE Islam  NUMERIC
@ATTRIBUTE Christianity  NUMERIC
@ATTRIBUTE class        {Hinduism,Islam,Christianity}

@DATA
0.0,13.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,2.0,0.0,Islam
0.5,5.0,0.0,Islam
0.0,3.0,0.0,Islam
1.0,11.5,0.5,Islam
0.0,8.0,0.0,Islam
4.0,13.0,0.0,Islam
0.0,2.5,0.0,Islam
1.0,7.5,0.0,Islam
0.5,2.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,3.5,0.0,Islam
13.5,13.5,2.0,Islam
0.0,0.0,0.0,Islam
14.0,46.5,4.5,Islam
3.0,26.0,0.0,Islam
2.5,6.5,1.0,Islam
0.0,7.0,0.0,Islam
1.5,13.0,0.0,Islam
3.5,35.0,1.0,Islam
0.5,8.5,0.5,Islam
0.0,1.5,0.0,Islam
0.0,0.5,0.0,Islam
7.0,13.0,0.5,Islam
7.0,17.0,3.5,Islam
22.0,43.5,4.0,Islam
0.5,30.0,0.0,Islam
12.5,43.5,1.0,Islam
10.0,17.5,1.5,Islam
5.5,26.0,1.0,Islam
9.0,8.5,1.0,Islam
0.0,4.5,0.0,Islam
2.0,10.0,0.5,Islam
2.5,38.5,1.0,Islam
2.5,28.0,1.0,Islam
3.0,25.5,1.0,Islam
3.5,21.5,2.0,Islam
13.5,43.5,3.0,Islam
1.5,11.5,2.5,Islam
0.5,6.5,0.0,Islam
1.5,21.0,0.0,Islam
3.0,8.5,0.0,Islam
7.0,11.5,1.5,Islam
0.5,4.5,0.0,Islam
6.0,15.5,6.0,Islam
0.5,6.0,0.0,Islam
0.5,2.5,0.0,Islam
0.0,2.0,0.0,Islam
8.0,10.0,3.0,Islam
12.5,49.5,5.0,Islam
0.0,2.5,0.0,Islam
0.0,23.5,0.0,Islam
0.0,28.0,0.0,Islam
1.5,26.5,0.0,Islam
0.5,9.5,0.5,Islam
0.0,17.5,0.0,Islam
0.0,6.0,0.0,Islam
1.0,13.5,0.5,Islam
1.0,19.0,0.5,Islam
2.0,8.0,0.0,Islam
8.5,18.5,5.5,Islam
0.5,5.5,0.0,Islam
1.5,13.0,0.5,Islam
4.5,29.0,1.5,Islam
13.5,19.5,4.0,Islam
1.0,11.0,0.5,Islam
1.0,0.0,0.0,Islam
0.0,4.0,0.0,Islam
0.0,8.0,0.0,Islam
4.0,11.0,1.0,Islam
0.0,4.0,0.0,Islam
0.0,0.5,0.0,Islam
3.0,13.0,3.0,Islam
0.0,7.0,0.0,Islam
1.0,6.5,0.5,Islam
0.0,0.5,0.0,Islam
0.0,1.5,0.0,Islam
1.0,7.0,0.0,Islam
7.0,15.0,0.0,Islam
0.0,8.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,4.0,0.0,Islam
5.0,5.0,1.5,Islam
10.0,17.5,1.5,Islam
7.0,15.0,0.0,Islam
0.0,2.0,0.0,Islam
0.5,30.0,0.0,Islam
10.0,17.5,1.5,Islam
0.5,13.5,0.0,Islam
1.0,7.0,0.0,Islam
9.0,8.5,1.0,Islam
0.0,2.0,0.0,Islam
1.0,4.5,0.5,Islam
0.0,5.0,0.0,Islam
11.0,15.5,0.5,Islam
3.5,8.5,0.0,Islam
36.5,39.5,3.0,Islam
42.0,61.5,7.5,Islam
11.0,5.0,0.0,Islam
13.5,22.5,2.5,Islam
0.5,0.0,0.0,Islam
6.0,21.5,0.5,Islam
0.5,3.0,0.0,Islam
3.5,8.5,0.0,Islam
36.5,39.5,3.0,Islam
4.5,19.0,0.5,Islam
0.5,16.5,0.0,Islam
5.5,4.0,0.0,Islam
6.5,28.5,4.5,Islam
0.0,0.0,0.0,Islam
5.0,20.0,2.5,Islam
4.0,25.0,3.0,Islam
1.0,5.5,1.0,Islam
5.0,10.0,3.0,Islam
4.5,1.0,0.0,Islam
2.0,10.5,0.0,Islam
3.0,19.0,1.5,Islam
6.5,26.0,1.5,Islam
0.0,1.0,0.0,Islam
7.5,36.0,7.0,Islam
1.0,3.0,2.0,Islam
9.5,26.0,3.0,Islam
2.5,16.0,1.0,Islam
3.5,18.5,1.5,Islam
2.5,21.5,1.5,Islam
4.0,13.5,7.0,Islam
4.5,18.5,3.0,Islam
0.5,6.5,0.0,Islam
6.0,27.0,5.0,Islam
9.5,32.5,6.5,Islam
8.0,24.0,6.0,Islam
5.0,19.0,6.5,Islam
7.0,21.0,5.0,Islam
7.5,36.0,2.5,Islam
7.0,25.0,3.5,Islam
1.0,11.0,0.0,Islam
1.5,12.0,0.0,Islam
3.0,23.0,0.0,Islam
4.0,20.5,1.5,Islam
4.0,27.0,2.0,Islam
4.0,23.5,2.0,Islam
0.5,24.5,2.0,Islam
1.5,21.0,2.0,Islam
1.5,5.0,0.0,Islam
0.0,2.0,0.0,Islam
0.5,10.5,0.0,Islam
2.0,15.0,0.0,Islam
0.0,3.0,0.0,Islam
8.0,32.5,2.5,Islam
10.0,36.5,2.5,Islam
4.0,22.0,0.0,Islam
5.0,32.0,0.5,Islam
2.5,11.5,0.0,Islam
5.5,25.5,0.5,Islam
1.5,11.5,0.0,Islam
7.5,29.5,0.5,Islam
0.5,12.0,0.0,Islam
6.5,36.5,4.0,Islam
3.0,17.0,0.5,Islam
3.5,14.0,0.5,Islam
16.0,44.5,3.5,Islam
1.0,17.0,2.5,Islam
4.5,7.5,2.5,Islam
2.0,18.0,2.0,Islam
10.5,18.0,0.0,Islam
3.5,17.0,0.0,Islam
1.0,11.5,1.0,Islam
1.5,17.5,0.0,Islam
9.0,12.5,0.0,Islam
1.5,3.5,0.5,Islam
0.5,1.0,0.0,Islam
0.5,3.0,0.0,Islam
0.0,5.0,0.0,Islam
4.5,22.5,3.0,Islam
8.5,19.0,0.0,Islam
5.0,20.5,3.5,Islam
12.0,34.5,11.5,Islam
11.5,34.5,3.0,Islam
3.5,11.0,1.0,Islam
0.0,0.0,0.0,Islam
7.0,34.0,0.0,Islam
7.5,31.5,0.0,Islam
13.0,48.0,6.0,Islam
5.5,16.5,0.0,Islam
7.5,22.0,1.0,Islam
10.5,20.0,3.0,Islam
15.0,38.5,6.5,Islam
15.5,36.5,4.0,Islam
7.5,12.5,0.0,Islam
1.5,7.5,0.0,Islam
8.0,32.0,0.5,Islam
9.5,30.0,3.0,Islam
17.5,34.0,5.0,Islam
1.5,7.0,0.0,Islam
2.5,11.5,0.5,Islam
3.0,13.5,1.5,Islam
11.0,26.0,4.0,Islam
13.0,30.0,6.0,Islam
8.5,17.5,1.5,Islam
8.0,21.5,0.0,Islam
1.0,2.0,0.5,Islam
0.0,4.5,0.0,Islam
6.5,20.5,0.0,Islam
5.5,20.5,0.0,Islam
0.0,9.0,1.0,Islam
2.5,14.0,0.5,Islam
1.0,5.5,0.5,Islam
0.0,2.5,0.0,Islam
3.5,15.5,0.5,Islam
1.5,15.0,0.0,Islam
1.5,13.5,0.0,Islam
9.0,23.0,1.5,Islam
7.5,21.5,3.0,Islam
9.0,28.0,4.0,Islam
14.5,11.0,2.0,Islam
4.5,12.0,0.0,Islam
16.0,37.5,3.0,Islam
3.5,13.0,2.5,Islam
5.5,17.5,0.5,Islam
0.0,1.0,0.0,Islam
16.0,16.5,2.5,Islam
8.0,10.5,0.0,Islam
6.0,9.0,0.0,Islam
2.5,6.5,0.0,Islam
4.0,16.0,2.0,Islam
10.0,29.5,2.0,Islam
7.5,35.5,2.0,Islam
7.5,35.5,2.0,Islam
8.5,42.5,3.0,Islam
0.5,2.5,0.0,Islam
3.5,16.0,0.0,Islam
2.5,11.5,0.5,Islam
3.0,24.0,0.5,Islam
4.5,19.5,0.5,Islam
2.0,7.0,0.5,Islam
2.0,1.5,0.0,Islam
19.0,36.5,2.0,Islam
13.5,24.0,1.0,Islam
5.0,12.0,1.0,Islam
2.0,5.5,0.0,Islam
13.5,7.0,0.5,Islam
13.0,14.0,0.5,Islam
2.0,2.5,0.0,Islam
3.0,3.0,0.0,Islam
2.5,4.5,0.0,Islam
7.5,38.0,3.5,Islam
2.0,25.5,2.5,Islam
5.0,28.5,2.0,Islam
18.5,45.5,8.5,Islam
0.0,0.0,0.0,Islam
2.0,11.0,0.0,Islam
8.5,20.5,2.0,Islam
0.0,0.0,0.0,Islam
1.0,1.0,0.5,Islam
6.5,27.5,2.5,Islam
10.5,22.5,2.5,Islam
6.5,23.0,2.5,Islam
1.0,4.5,0.0,Islam
6.5,30.0,2.0,Islam
0.5,14.0,1.5,Islam
3.0,17.0,6.5,Islam
1.0,15.0,2.0,Islam
6.0,27.0,2.0,Islam
1.0,15.5,1.5,Islam
6.0,30.5,4.5,Islam
1.5,9.0,1.0,Islam
2.0,7.0,2.5,Islam
2.0,13.0,0.5,Islam
11.0,36.5,3.0,Islam
4.0,8.0,1.0,Islam
1.5,1.0,0.0,Islam
0.0,1.5,0.0,Islam
4.5,25.5,0.0,Islam
6.0,34.5,2.0,Islam
1.5,19.5,0.0,Islam
0.5,5.0,1.0,Islam
6.0,24.0,1.0,Islam
5.0,30.0,3.5,Islam
4.5,24.5,1.0,Islam
3.0,20.5,0.0,Islam
1.5,15.5,2.0,Islam
0.0,2.0,0.0,Islam
0.5,21.0,2.0,Islam
1.5,15.5,0.0,Islam
1.0,10.0,0.0,Islam
5.0,28.5,2.0,Islam
1.0,14.5,0.5,Islam
2.5,20.0,1.5,Islam
2.5,26.0,0.5,Islam
2.0,5.0,1.0,Islam
6.0,15.5,6.0,Islam
1.0,6.5,0.5,Islam
1.5,6.5,1.0,Islam
0.5,13.5,0.0,Islam
0.0,3.5,0.0,Islam
3.5,15.5,0.5,Islam
1.0,2.0,0.0,Islam
4.5,30.0,1.0,Islam
3.0,38.5,0.0,Islam
4.5,38.0,0.5,Islam
0.5,6.0,0.0,Islam
11.5,10.5,0.5,Islam
1.5,6.0,0.0,Islam
2.5,18.0,1.0,Islam
0.0,0.0,0.0,Islam
7.0,6.5,0.5,Islam
3.5,4.0,0.0,Islam
0.5,0.0,0.0,Islam
4.0,4.0,1.0,Islam
0.0,4.0,0.0,Islam
0.0,2.5,0.0,Islam
3.5,5.0,0.0,Islam
3.0,4.5,0.5,Islam
2.5,2.5,0.0,Islam
0.0,7.0,0.0,Islam
2.5,25.5,2.5,Islam
0.0,0.0,0.0,Islam
4.0,2.5,0.0,Islam
2.5,16.5,0.0,Islam
0.0,2.5,0.0,Islam
0.0,2.0,2.0,Islam
19.0,7.5,1.5,Islam
1.0,4.5,1.5,Islam
4.5,26.0,3.5,Islam
0.0,15.5,3.0,Islam
0.5,9.0,0.0,Islam
0.0,2.0,0.0,Islam
0.0,4.5,0.5,Islam
4.5,10.0,0.0,Islam
7.0,11.0,8.0,Islam
7.0,10.0,6.5,Islam
5.0,7.0,2.0,Islam
0.5,6.0,0.0,Islam
0.5,1.0,0.0,Islam
1.0,1.5,0.0,Islam
6.0,8.0,3.5,Islam
13.5,23.5,9.0,Islam
2.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
13.0,19.5,3.0,Islam
11.5,21.0,8.5,Islam
0.0,0.5,0.0,Islam
2.5,7.0,2.5,Islam
1.0,6.0,1.5,Islam
4.0,6.0,2.5,Islam
0.0,0.5,0.0,Islam
5.5,9.0,3.5,Islam
0.5,16.5,0.0,Islam
0.0,2.0,0.0,Islam
1.0,5.5,1.0,Islam
2.0,23.5,0.5,Islam
12.0,46.0,4.0,Islam
3.5,32.0,1.5,Islam
0.0,17.5,2.5,Islam
0.5,11.0,1.0,Islam
5.5,28.0,1.0,Islam
3.0,24.5,0.0,Islam
0.0,25.0,0.0,Islam
4.0,39.0,0.0,Islam
3.5,11.5,0.5,Islam
0.0,4.5,0.0,Islam
5.0,29.0,2.0,Islam
1.0,34.5,1.0,Islam
1.0,7.0,0.0,Islam
0.0,9.5,0.0,Islam
1.5,36.0,1.0,Islam
0.0,4.5,0.0,Islam
0.0,14.5,0.0,Islam
0.0,0.0,0.0,Islam
0.5,6.5,0.0,Islam
1.0,9.0,0.0,Islam
2.0,9.0,0.0,Islam
1.5,4.0,0.0,Islam
0.0,1.5,0.0,Islam
1.5,19.5,0.5,Islam
6.0,30.5,2.0,Islam
0.5,8.0,0.0,Islam
0.0,0.0,0.0,Islam
18.5,22.5,3.5,Islam
0.5,2.5,0.0,Islam
9.5,29.0,3.5,Islam
1.0,6.0,0.0,Islam
0.5,18.0,1.5,Islam
1.0,13.0,0.5,Islam
6.5,21.5,0.5,Islam
4.5,34.5,3.0,Islam
6.5,27.0,2.0,Islam
0.0,2.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.0,0.0,Islam
5.0,9.5,0.0,Islam
0.0,2.5,0.0,Islam
1.0,14.0,0.0,Islam
2.5,19.0,0.0,Islam
1.0,11.0,1.0,Islam
6.5,24.0,0.5,Islam
10.0,19.0,0.0,Islam
1.5,8.0,0.5,Islam
3.0,22.0,0.5,Islam
0.0,8.0,0.0,Islam
0.5,15.0,0.0,Islam
0.0,10.5,0.0,Islam
0.0,7.5,0.5,Islam
0.5,6.0,0.0,Islam
4.0,19.5,0.0,Islam
1.5,4.5,0.0,Islam
1.5,6.0,0.0,Islam
1.0,13.0,0.0,Islam
7.0,21.5,0.5,Islam
13.5,27.5,1.5,Islam
0.0,2.0,0.5,Islam
0.0,4.5,0.0,Islam
1.0,4.5,0.0,Islam
6.5,9.0,0.5,Islam
0.0,3.0,0.0,Islam
1.5,15.0,3.0,Islam
0.0,16.0,1.0,Islam
0.0,3.0,0.0,Islam
2.5,3.0,0.0,Islam
0.0,1.0,0.0,Islam
0.5,6.5,0.0,Islam
0.0,3.0,0.0,Islam
0.0,3.5,0.5,Islam
1.5,5.5,1.0,Islam
0.0,2.0,0.0,Islam
0.5,1.5,0.0,Islam
0.0,2.5,0.0,Islam
0.0,2.5,0.0,Islam
0.0,2.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,4.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,2.0,0.0,Islam
0.5,5.5,2.0,Islam
0.0,1.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
1.0,2.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.5,0.0,Islam
4.5,4.5,0.5,Islam
0.5,2.5,0.0,Islam
1.0,2.5,0.0,Islam
0.5,0.0,0.0,Islam
0.5,1.0,0.0,Islam
0.0,2.5,0.0,Islam
1.5,5.0,1.0,Islam
0.5,5.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,0.0,0.0,Islam
0.5,30.5,0.5,Islam
1.5,26.5,0.5,Islam
1.0,19.5,0.5,Islam
12.5,49.5,5.0,Islam
2.0,35.5,2.0,Islam
0.5,34.5,1.0,Islam
0.5,24.5,0.0,Islam
2.5,17.5,0.5,Islam
0.5,2.5,0.5,Islam
2.0,2.5,0.0,Islam
0.0,3.5,0.0,Islam
17.5,43.0,3.5,Islam
3.0,28.0,0.0,Islam
0.5,5.0,0.0,Islam
1.0,35.0,0.5,Islam
0.0,18.0,0.0,Islam
0.0,28.0,0.0,Islam
1.5,1.5,0.0,Islam
1.0,0.5,0.0,Islam
3.0,25.0,1.5,Islam
6.5,12.0,1.0,Islam
0.0,1.5,0.0,Islam
1.5,13.5,0.5,Islam
1.5,31.5,0.0,Islam
18.5,47.5,6.0,Islam
4.5,39.0,2.5,Islam
3.0,9.5,0.5,Islam
1.5,8.5,0.5,Islam
0.0,6.5,0.0,Islam
4.0,21.0,2.0,Islam
0.0,13.0,1.0,Islam
11.0,4.0,0.5,Islam
1.0,13.0,0.0,Islam
26.5,49.0,6.5,Islam
3.5,26.5,1.5,Islam
0.5,15.5,0.5,Islam
4.5,13.5,3.0,Islam
11.5,27.5,2.0,Islam
7.0,17.0,0.0,Islam
10.0,5.0,1.5,Islam
0.5,3.5,1.5,Islam
16.5,29.5,2.5,Islam
0.0,17.5,0.0,Islam
1.5,31.0,0.0,Islam
5.0,15.5,0.0,Islam
2.0,14.0,0.0,Islam
2.0,17.0,0.0,Islam
3.0,15.0,0.0,Islam
1.0,2.0,0.0,Islam
2.0,34.5,0.0,Islam
0.5,4.5,0.0,Islam
2.0,10.5,0.0,Islam
4.5,25.0,0.0,Islam
4.5,35.0,0.5,Islam
2.5,0.5,0.0,Islam
1.0,5.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,3.5,0.0,Islam
1.5,11.5,0.0,Islam
0.5,39.5,1.5,Islam
0.5,26.5,1.0,Islam
2.5,10.0,1.0,Islam
1.5,18.5,1.5,Islam
0.0,1.0,0.0,Islam
0.0,3.5,0.0,Islam
8.0,9.5,1.0,Islam
0.5,2.5,0.0,Islam
6.0,9.0,0.0,Islam
0.5,5.0,0.0,Islam
1.0,1.0,1.0,Islam
0.0,2.0,0.5,Islam
0.0,4.5,1.0,Islam
0.0,1.0,0.0,Islam
1.5,14.0,4.0,Islam
0.0,6.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,6.5,0.0,Islam
0.0,7.5,0.0,Islam
3.0,11.0,1.5,Islam
1.0,6.0,0.0,Islam
0.0,0.5,0.0,Islam
1.5,11.5,1.5,Islam
1.0,12.0,0.0,Islam
0.0,3.0,0.0,Islam
0.0,0.5,0.0,Islam
1.0,2.5,0.0,Islam
0.0,9.5,0.0,Islam
2.0,10.5,1.0,Islam
1.5,4.0,0.0,Islam
0.0,3.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,5.0,0.0,Islam
0.0,4.0,0.0,Islam
0.0,8.5,0.5,Islam
3.0,6.0,4.5,Islam
0.0,0.0,0.5,Islam
0.5,1.5,1.5,Islam
0.0,0.5,0.0,Islam
5.5,15.5,1.5,Islam
2.5,12.0,0.5,Islam
0.0,1.0,0.0,Islam
0.5,1.0,0.0,Islam
0.0,1.5,0.0,Islam
6.0,11.5,1.5,Islam
3.5,3.5,3.0,Islam
0.0,0.5,0.0,Islam
8.0,21.0,4.5,Islam
0.0,2.0,0.0,Islam
2.0,4.0,0.5,Islam
0.5,10.0,0.5,Islam
2.5,18.0,0.5,Islam
5.0,24.0,1.0,Islam
7.0,15.5,1.5,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
1.5,14.5,1.0,Islam
0.0,4.0,0.0,Islam
2.0,6.0,0.5,Islam
1.5,8.5,0.0,Islam
1.5,4.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,1.5,0.0,Islam
1.5,1.5,0.5,Islam
0.5,2.0,0.5,Islam
2.0,1.0,2.5,Islam
0.0,1.0,0.0,Islam
3.5,10.5,1.0,Islam
14.5,30.5,7.0,Islam
5.5,24.0,5.0,Islam
8.0,12.5,1.5,Islam
4.0,4.5,0.5,Islam
0.0,0.0,0.0,Islam
0.5,0.5,0.0,Islam
3.0,12.5,1.5,Islam
1.5,15.5,3.0,Islam
0.0,2.0,2.5,Islam
0.0,2.0,2.5,Islam
3.5,15.5,3.0,Islam
3.0,11.0,1.0,Islam
0.0,0.0,0.0,Islam
0.5,2.0,0.0,Islam
0.0,0.5,0.0,Islam
0.5,7.5,0.5,Islam
1.5,6.5,0.5,Islam
2.0,14.0,0.5,Islam
2.5,13.0,0.0,Islam
3.0,5.0,2.0,Islam
0.0,8.0,0.5,Islam
21.0,33.5,9.0,Islam
3.5,31.0,1.0,Islam
2.5,16.5,3.5,Islam
6.5,28.0,12.5,Islam
5.0,23.5,2.0,Islam
0.5,2.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
0.5,1.5,0.0,Islam
0.5,1.0,0.0,Islam
4.0,18.0,0.0,Islam
5.0,17.5,3.0,Islam
14.0,21.0,2.0,Islam
1.0,12.0,0.5,Islam
6.5,26.0,3.0,Islam
18.5,23.0,3.5,Islam
3.0,3.0,0.5,Islam
9.0,28.5,3.0,Islam
15.5,27.5,17.0,Islam
0.0,10.5,1.0,Islam
2.0,15.5,1.0,Islam
22.5,37.0,10.0,Islam
1.0,22.5,1.0,Islam
0.0,3.5,2.0,Islam
0.5,8.0,0.0,Islam
2.5,35.5,0.5,Islam
1.5,9.0,0.5,Islam
2.0,7.0,0.5,Islam
0.5,4.5,7.0,Islam
1.5,12.0,1.0,Islam
1.0,2.5,0.5,Islam
4.0,18.5,2.0,Islam
2.0,8.0,1.5,Islam
2.5,10.5,0.5,Islam
1.0,19.0,1.5,Islam
0.0,1.0,0.0,Islam
4.0,2.0,0.0,Islam
1.0,2.0,0.0,Islam
0.0,0.5,0.0,Islam
3.0,10.5,0.0,Islam
3.0,8.5,0.0,Islam
1.0,5.0,2.0,Islam
0.0,5.0,0.5,Islam
0.0,4.0,0.0,Islam
7.5,20.5,4.5,Islam
0.0,6.5,0.5,Islam
0.0,1.5,0.5,Islam
0.0,3.0,0.0,Islam
0.0,3.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.5,0.0,Islam
1.5,5.5,0.0,Islam
1.5,2.5,0.0,Islam
1.5,17.5,0.0,Islam
4.5,28.0,1.0,Islam
0.0,9.5,0.0,Islam
0.0,2.0,0.0,Islam
7.0,3.5,0.0,Islam
5.5,4.5,2.5,Islam
0.0,27.5,0.5,Islam
0.5,10.0,0.0,Islam
25.5,19.5,1.0,Islam
13.5,28.5,2.0,Islam
12.0,7.5,0.5,Islam
1.0,19.0,0.5,Islam
9.0,31.5,1.5,Islam
7.5,20.5,0.0,Islam
15.5,14.5,0.5,Islam
4.5,10.0,0.0,Islam
4.0,38.5,0.0,Islam
0.0,1.5,0.0,Islam
0.5,1.0,0.0,Islam
4.5,14.0,0.0,Islam
14.0,33.0,6.0,Islam
2.0,31.0,1.5,Islam
3.5,2.5,0.0,Islam
0.0,9.0,0.5,Islam
0.0,8.0,0.0,Islam
2.5,6.0,0.0,Islam
2.5,9.0,0.5,Islam
0.5,0.0,0.0,Islam
0.0,6.0,0.0,Islam
0.0,6.0,0.0,Islam
0.0,4.0,0.0,Islam
2.0,10.5,0.0,Islam
0.0,6.5,0.0,Islam
2.0,7.5,0.5,Islam
0.0,3.5,0.0,Islam
0.0,6.0,0.0,Islam
0.0,6.5,0.0,Islam
0.0,2.0,0.0,Islam
1.0,5.0,0.0,Islam
0.5,2.0,0.0,Islam
0.5,6.5,0.0,Islam
1.5,2.0,0.0,Islam
0.0,1.0,0.0,Islam
1.0,7.5,0.0,Islam
1.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
1.5,2.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,3.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.5,3.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,0.5,0.0,Islam
0.5,1.0,0.0,Islam
3.5,0.0,0.0,Islam
0.0,0.0,0.0,Islam
0.5,2.0,0.0,Islam
2.5,6.5,5.0,Islam
2.5,1.5,0.0,Islam
0.0,3.5,0.0,Islam
0.0,11.0,0.0,Islam
0.5,20.5,1.0,Islam
1.5,15.0,0.0,Islam
1.5,25.0,2.5,Islam
3.5,6.5,1.5,Islam
0.5,2.5,0.0,Islam
1.0,5.0,0.0,Islam
0.5,5.5,0.0,Islam
4.5,15.0,0.0,Islam
1.0,3.0,1.0,Islam
1.5,9.5,5.0,Islam
0.0,0.0,0.0,Islam
0.0,1.0,0.0,Islam
5.0,7.0,2.5,Islam
1.0,1.0,0.0,Islam
1.5,8.5,5.0,Islam
0.5,6.5,1.5,Islam
0.0,2.5,0.0,Islam
5.0,18.0,3.0,Islam
4.5,17.0,1.5,Islam
10.5,2.5,0.5,Islam
1.0,8.0,0.0,Islam
5.5,10.5,1.0,Islam
10.5,30.0,2.0,Islam
8.5,22.5,1.5,Islam
0.0,4.5,0.0,Islam
0.0,2.5,0.0,Islam
7.5,25.5,3.0,Islam
4.5,14.0,0.5,Islam
6.0,16.5,1.5,Islam
0.0,3.0,0.0,Islam
0.0,3.5,0.0,Islam
6.0,14.0,1.5,Islam
0.5,6.5,0.0,Islam
7.5,21.0,2.5,Islam
4.5,10.5,0.5,Islam
0.0,0.5,0.0,Islam
4.5,2.5,1.0,Islam
9.0,22.5,3.5,Islam
13.5,19.5,4.0,Islam
0.0,0.5,0.0,Islam
1.0,3.5,0.5,Islam
10.0,9.0,0.5,Islam
20.5,28.0,9.5,Islam
0.5,3.5,0.0,Islam
4.0,5.0,0.0,Islam
3.5,6.0,0.0,Islam
0.5,2.5,0.0,Islam
0.0,1.0,0.0,Islam
3.5,20.0,1.5,Islam
0.0,0.0,0.0,Islam
0.5,0.5,0.0,Islam
5.5,8.5,2.5,Islam
5.0,8.0,1.5,Islam
0.0,1.5,0.0,Islam
0.0,0.5,0.0,Islam
8.0,12.5,0.5,Islam
0.0,1.5,0.0,Islam
0.0,2.0,0.0,Islam
0.0,2.0,0.0,Islam
0.5,7.5,0.0,Islam
0.0,4.5,0.0,Islam
0.0,3.0,0.0,Islam
1.5,3.5,0.0,Islam
2.5,10.5,0.0,Islam
3.5,11.5,0.0,Islam
2.5,18.0,0.5,Islam
0.0,0.0,0.0,Islam
0.0,1.5,0.0,Islam
1.5,3.5,0.0,Islam
0.0,2.0,0.0,Islam
12.0,18.0,2.5,Islam
0.0,0.5,0.0,Islam
1.0,1.5,0.0,Islam
5.5,1.5,1.0,Islam
0.0,1.0,0.0,Islam
0.0,3.0,0.5,Islam
13.0,20.5,8.0,Islam
1.5,1.5,0.0,Islam
4.5,11.0,1.0,Islam
1.0,5.0,0.0,Islam
8.0,9.5,2.5,Islam
0.5,1.0,0.5,Islam
0.5,8.0,0.5,Islam
0.0,1.5,0.0,Islam
0.5,6.0,0.5,Islam
0.0,0.0,0.0,Islam
0.0,8.0,0.0,Islam
1.5,11.0,0.5,Islam
0.0,6.0,0.5,Islam
0.0,2.5,0.0,Islam
0.0,0.5,0.0,Islam
7.5,5.5,0.0,Islam
2.5,4.0,0.0,Islam
0.5,0.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.5,0.0,Islam
2.0,2.5,0.5,Islam
0.5,5.5,0.0,Islam
1.0,1.5,0.0,Islam
2.0,3.0,0.0,Islam
2.5,7.0,1.0,Islam
0.5,1.5,0.5,Islam
0.0,1.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,2.0,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,2.5,0.0,Islam
0.5,12.0,0.0,Islam
1.0,12.5,0.5,Islam
0.0,1.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,1.0,0.0,Islam
1.0,16.0,0.0,Islam
0.0,12.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,8.5,0.0,Islam
1.0,11.5,0.0,Islam
0.0,3.0,0.0,Islam
4.5,2.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
0.5,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,3.5,0.0,Islam
1.0,9.0,0.0,Islam
4.5,12.0,0.0,Islam
0.0,3.0,0.0,Islam
0.5,5.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,0.0,0.0,Islam
1.0,11.5,0.5,Islam
0.0,1.0,0.0,Islam
