% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Trigrams

@RELATION Gender_Trigrams

@ATTRIBUTE Trigrams_Male  NUMERIC
@ATTRIBUTE Trigrams_Female  NUMERIC
@ATTRIBUTE Trigrams  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
7.0,2.0,eez,Male
15.0,7.0,min,Male
2.0,0.0,miz,Male
4.0,1.0,nar,Male
1.0,0.0,uib,Male
37.0,9.0,eem,Male
13.0,3.0,had,Male
29.0,2.0,dan,Male
26.0,4.0,eed,Male
13.0,0.0,hid,Male
2.0,2.0,ool,Male
3.0,0.0,auf,Male
3.0,25.0,hah,Male
6.0,44.0,dah,Male
1.0,0.0,awh,Male
30.0,3.0,yan,Male
7.0,2.0,ees,Male
33.0,9.0,aan,Male
98.0,14.0,han,Male
3.0,0.0,ayn,Male
30.0,3.0,yan,Male
2.0,4.0,aza,Male
5.0,0.0,zam,Male
30.0,61.0,een,Male
98.0,14.0,han,Male
2.0,8.0,hma,Male
13.0,66.0,lah,Male
1.0,4.0,eza,Male
2.0,0.0,iaz,Male
4.0,13.0,dha,Male
7.0,0.0,wan,Male
2.0,3.0,aah,Male
3.0,0.0,say,Male
6.0,0.0,yad,Male
4.0,0.0,sat,Male
7.0,0.0,wan,Male
21.0,2.0,eel,Male
12.0,3.0,ail,Male
98.0,14.0,han,Male
1.0,1.0,wel,Male
5.0,59.0,nah,Male
1.0,0.0,shd,Male
1.0,0.0,yfi,Male
7.0,1.0,aad,Male
2.0,0.0,dat,Male
2.0,1.0,fir,Male
27.0,1.0,hir,Male
3.0,0.0,aiq,Male
3.0,8.0,aal,Male
5.0,0.0,qib,Male
11.0,1.0,bir,Male
6.0,1.0,eeh,Male
3.0,1.0,bil,Male
1.0,0.0,biq,Male
11.0,1.0,bir,Male
3.0,0.0,bur,Male
11.0,112.0,rah,Male
8.0,0.0,Sad,Male
29.0,2.0,dan,Male
29.0,2.0,dan,Male
3.0,0.0,qat,Male
26.0,4.0,eed,Male
37.0,9.0,eem,Male
2.0,0.0,dik,Male
2.0,0.0,diq,Male
6.0,0.0,dit,Male
26.0,4.0,eed,Male
16.0,0.0,dar,Male
5.0,59.0,nah,Male
39.0,6.0,eer,Male
9.0,2.0,far,Male
13.0,66.0,lah,Male
3.0,0.0,iyy,Male
3.0,0.0,ful,Male
7.0,0.0,wan,Male
39.0,6.0,eer,Male
10.0,2.0,hab,Male
65.0,4.0,har,Male
1.0,0.0,eim,Male
4.0,1.0,hib,Male
16.0,2.0,hil,Male
27.0,1.0,hir,Male
1.0,1.0,ahl,Male
2.0,0.0,ahm,Male
11.0,0.0,mir,Male
8.0,1.0,aib,Male
8.0,0.0,aid,Male
1.0,0.0,aif,Male
5.0,0.0,fan,Male
3.0,0.0,ful,Male
6.0,0.0,aim,Male
12.0,1.0,air,Male
11.0,112.0,rah,Male
4.0,1.0,aji,Male
7.0,0.0,jid,Male
3.0,0.0,jad,Male
3.0,2.0,wat,Male
2.0,0.0,khr,Male
11.0,112.0,rah,Male
2.0,0.0,inn,Male
7.0,1.0,aam,Male
13.0,66.0,lah,Male
7.0,4.0,lam,Male
8.0,59.0,mah,Male
9.0,4.0,mat,Male
1.0,0.0,lar,Male
21.0,2.0,eel,Male
37.0,9.0,eem,Male
1.0,0.0,lif,Male
4.0,0.0,lih,Male
6.0,0.0,lik,Male
7.0,0.0,lim,Male
59.0,8.0,man,Male
3.0,8.0,aal,Male
7.0,1.0,sal,Male
1.0,0.0,alt,Male
26.0,4.0,eed,Male
39.0,6.0,eer,Male
1.0,0.0,meh,Male
7.0,1.0,ami,Male
11.0,0.0,mir,Male
13.0,0.0,mit,Male
13.0,66.0,lah,Male
13.0,4.0,bar,Male
6.0,0.0,ood,Male
1.0,0.0,qer,Male
5.0,0.0,qib,Male
1.0,0.0,rab,Male
8.0,0.0,raz,Male
8.0,0.0,raz,Male
5.0,0.0,rim,Male
6.0,75.0,yah,Male
10.0,0.0,mad,Male
13.0,2.0,osh,Male
28.0,4.0,war,Male
2.0,0.0,aud,Male
1.0,1.0,awa,Male
7.0,0.0,wad,Male
4.0,1.0,lat,Male
1.0,0.0,waf,Male
2.0,0.0,ayf,Male
3.0,0.0,iyy,Male
98.0,14.0,han,Male
1.0,0.0,yid,Male
5.0,0.0,yar,Male
2.0,14.0,ema,Male
1.0,0.0,eif,Male
1.0,1.0,aaf,Male
3.0,0.0,riq,Male
33.0,9.0,aan,Male
2.0,1.0,bab,Male
11.0,39.0,bah,Male
9.0,1.0,ban,Male
2.0,0.0,baz,Male
2.0,0.0,abb,Male
39.0,6.0,eer,Male
11.0,1.0,bir,Male
6.0,1.0,eeh,Male
3.0,0.0,bib,Male
13.0,3.0,had,Male
1.0,2.0,dab,Male
29.0,2.0,dan,Male
26.0,4.0,eed,Male
10.0,2.0,hin,Male
8.0,1.0,adi,Male
2.0,2.0,aat,Male
3.0,0.0,fee,Male
8.0,0.0,afi,Male
1.0,0.0,fin,Male
6.0,0.0,fiq,Male
3.0,7.0,lla,Male
3.0,0.0,qat,Male
3.0,25.0,hah,Male
10.0,2.0,hab,Male
2.0,0.0,dat,Male
98.0,14.0,han,Male
5.0,0.0,yar,Male
2.0,0.0,baz,Male
26.0,4.0,eed,Male
37.0,9.0,eem,Male
30.0,61.0,een,Male
39.0,6.0,eer,Male
13.0,0.0,hid,Male
10.0,2.0,hin,Male
3.0,0.0,waz,Male
5.0,1.0,ukh,Male
3.0,1.0,rul,Male
4.0,0.0,zad,Male
8.0,1.0,aib,Male
1.0,0.0,zor,Male
12.0,2.0,aar,Male
1.0,0.0,jee,Male
21.0,2.0,eel,Male
5.0,0.0,kir,Male
12.0,1.0,lal,Male
2.0,1.0,mas,Male
21.0,2.0,eel,Male
37.0,9.0,eem,Male
1.0,1.0,mel,Male
1.0,0.0,myn,Male
1.0,0.0,ams,Male
13.0,3.0,had,Male
39.0,6.0,eer,Male
30.0,61.0,een,Male
5.0,0.0,Haq,Male
98.0,14.0,han,Male
4.0,0.0,eeq,Male
3.0,0.0,raf,Male
3.0,3.0,fat,Male
21.0,2.0,eel,Male
10.0,0.0,eef,Male
6.0,0.0,eek,Male
3.0,0.0,rif,Male
7.0,1.0,din,Male
3.0,0.0,riq,Male
1.0,0.0,que,Male
21.0,2.0,eel,Male
4.0,0.0,kat,Male
6.0,0.0,aiz,Male
33.0,9.0,aan,Male
30.0,3.0,yan,Male
11.0,39.0,bah,Male
4.0,0.0,zad,Male
2.0,0.0,zeb,Male
10.0,53.0,iya,Male
32.0,3.0,ran,Male
1.0,1.0,oze,Male
12.0,2.0,aar,Male
5.0,0.0,yar,Male
7.0,1.0,aad,Male
8.0,0.0,raz,Male
5.0,0.0,yar,Male
1.0,0.0,bli,Male
1.0,8.0,ifa,Male
10.0,2.0,hab,Male
8.0,0.0,raz,Male
8.0,1.0,aib,Male
1.0,2.0,uaa,Male
7.0,0.0,ayb,Male
2.0,8.0,uja,Male
2.0,0.0,eal,Male
21.0,2.0,eel,Male
1.0,0.0,ayh,Male
4.0,0.0,aym,Male
1.0,0.0,fet,Male
16.0,0.0,dar,Male
13.0,66.0,lah,Male
3.0,0.0,mak,Male
10.0,7.0,nan,Male
52.0,2.0,raj,Male
28.0,4.0,war,Male
2.0,2.0,ian,Male
8.0,1.0,aib,Male
12.0,3.0,ail,Male
2.0,2.0,ian,Male
98.0,14.0,han,Male
3.0,2.0,bhi,Male
33.0,9.0,aan,Male
7.0,0.0,ayb,Male
6.0,1.0,ayl,Male
1.0,0.0,heb,Male
59.0,8.0,man,Male
1.0,0.0,ayk,Male
59.0,8.0,man,Male
33.0,9.0,aan,Male
20.0,1.0,tan,Male
3.0,5.0,yya,Male
1.0,0.0,ayj,Male
2.0,0.0,rur,Male
4.0,1.0,bit,Male
8.0,0.0,ayd,Male
6.0,0.0,eek,Male
1.0,0.0,yed,Male
64.0,18.0,ish,Male
9.0,1.0,ban,Male
2.0,3.0,sum,Male
64.0,18.0,ish,Male
3.0,3.0,aha,Male
1.0,0.0,wur,Male
37.0,9.0,eem,Male
27.0,1.0,hir,Male
26.0,4.0,eed,Male
3.0,0.0,mid,Male
11.0,6.0,oor,Male
30.0,61.0,een,Male
2.0,0.0,mur,Male
3.0,1.0,Taj,Male
18.0,7.0,mal,Male
2.0,0.0,mul,Male
2.0,0.0,inn,Male
12.0,1.0,lal,Male
4.0,1.0,lat,Male
1.0,1.0,lha,Male
3.0,25.0,hah,Male
15.0,24.0,ali,Male
2.0,2.0,lib,Male
37.0,9.0,eem,Male
7.0,2.0,eez,Male
11.0,0.0,mir,Male
30.0,61.0,een,Male
4.0,0.0,mam,Male
2.0,1.0,nim,Male
39.0,6.0,eer,Male
2.0,0.0,wir,Male
3.0,0.0,iyy,Male
1.0,2.0,num,Male
3.0,0.0,riq,Male
1.0,0.0,duq,Male
28.0,4.0,war,Male
30.0,61.0,een,Male
7.0,0.0,lim,Male
30.0,61.0,een,Male
6.0,0.0,fiq,Male
39.0,6.0,eer,Male
11.0,39.0,bah,Male
4.0,0.0,eeq,Male
3.0,2.0,oos,Male
10.0,0.0,eef,Male
2.0,0.0,mur,Male
7.0,1.0,sir,Male
2.0,1.0,yab,Male
37.0,9.0,eem,Male
37.0,9.0,eem,Male
30.0,61.0,een,Male
4.0,1.0,bit,Male
11.0,39.0,bah,Male
59.0,8.0,man,Male
19.0,4.0,mar,Male
1.0,0.0,qaf,Male
5.0,0.0,qib,Male
3.0,2.0,wat,Male
9.0,1.0,ban,Male
2.0,0.0,yer,Male
8.0,59.0,mah,Male
7.0,1.0,ami,Male
2.0,0.0,ias,Male
39.0,6.0,eer,Male
6.0,1.0,ayl,Male
7.0,0.0,ayb,Male
39.0,6.0,eer,Male
98.0,14.0,han,Male
6.0,44.0,dah,Male
8.0,0.0,ayd,Male
13.0,66.0,lah,Male
9.0,1.0,ban,Male
3.0,3.0,fat,Male
12.0,1.0,air,Male
19.0,4.0,mar,Male
11.0,112.0,rah,Male
7.0,2.0,ayr,Male
6.0,75.0,yah,Male
32.0,3.0,ran,Male
4.0,1.0,ais,Male
6.0,4.0,nal,Male
3.0,0.0,ays,Male
11.0,39.0,bah,Male
3.0,0.0,fee,Male
2.0,0.0,ooj,Male
1.0,3.0,wah,Male
8.0,59.0,mah,Male
8.0,0.0,ayd,Male
59.0,8.0,man,Male
11.0,39.0,bah,Male
59.0,8.0,man,Male
9.0,4.0,yam,Male
12.0,1.0,air,Male
7.0,2.0,ayr,Male
12.0,3.0,ail,Male
8.0,1.0,adi,Male
4.0,2.0,afa,Male
8.0,0.0,afi,Male
6.0,0.0,fiq,Male
1.0,0.0,ahb,Male
9.0,1.0,ban,Male
26.0,4.0,eed,Male
3.0,1.0,haj,Male
4.0,1.0,hib,Male
13.0,0.0,hid,Male
12.0,3.0,ail,Male
4.0,1.0,ais,Male
6.0,0.0,aiz,Male
33.0,9.0,aan,Male
6.0,1.0,eeh,Male
7.0,0.0,jid,Male
2.0,0.0,jih,Male
4.0,1.0,lat,Male
21.0,2.0,eel,Male
26.0,4.0,eed,Male
15.0,24.0,ali,Male
2.0,0.0,lid,Male
7.0,1.0,din,Male
12.0,2.0,aar,Male
5.0,0.0,qar,Male
1.0,0.0,qas,Male
3.0,0.0,say,Male
37.0,9.0,eem,Male
4.0,0.0,sif,Male
3.0,0.0,sil,Male
11.0,0.0,sim,Male
1.0,0.0,heq,Male
4.0,1.0,zir,Male
29.0,2.0,dan,Male
6.0,2.0,sam,Male
8.0,0.0,afi,Male
5.0,6.0,nam,Male
8.0,3.0,hya,Male
59.0,8.0,man,Male
30.0,61.0,een,Male
30.0,61.0,een,Male
1.0,1.0,oot,Male
1.0,0.0,qub,Male
5.0,0.0,Yar,Male
30.0,61.0,een,Male
7.0,1.0,sin,Male
7.0,1.0,sir,Male
2.0,0.0,rib,Male
28.0,4.0,war,Male
1.0,0.0,wer,Male
4.0,1.0,nis,Male
1.0,0.0,nus,Male
1.0,0.0,usr,Male
1.0,0.0,suf,Male
10.0,53.0,iya,Male
37.0,9.0,eem,Male
9.0,2.0,far,Male
2.0,1.0,fir,Male
3.0,1.0,rul,Male
39.0,6.0,eer,Male
4.0,2.0,ahi,Male
27.0,1.0,hir,Male
8.0,0.0,aid,Male
17.0,7.0,ham,Male
3.0,2.0,hum,Male
6.0,0.0,aim,Male
4.0,6.0,ain,Male
12.0,1.0,air,Male
36.0,0.0,kar,Male
10.0,53.0,iya,Male
3.0,5.0,yya,Male
1.0,4.0,aki,Male
5.0,0.0,kir,Male
59.0,8.0,man,Male
39.0,6.0,eer,Male
10.0,2.0,mil,Male
6.0,0.0,rar,Male
5.0,5.0,oon,Male
6.0,0.0,rar,Male
30.0,3.0,yan,Male
7.0,0.0,ayb,Male
8.0,0.0,ayd,Male
2.0,0.0,yer,Male
6.0,75.0,yah,Male
98.0,14.0,han,Male
10.0,6.0,eya,Male
6.0,0.0,yad,Male
1.0,8.0,Zia,Male
2.0,0.0,aud,Male
98.0,14.0,han,Male
6.0,0.0,yad,Male
8.0,1.0,aib,Male
12.0,1.0,air,Male
12.0,1.0,air,Male
7.0,2.0,ayr,Male
1.0,0.0,ehb,Male
9.0,2.0,far,Male
8.0,1.0,aib,Male
12.0,1.0,air,Male
7.0,2.0,ayr,Male
11.0,6.0,oor,Male
4.0,0.0,aym,Male
5.0,0.0,qar,Male
5.0,0.0,qar,Male
4.0,6.0,ain,Male
5.0,5.0,oon,Male
3.0,5.0,uti,Male
6.0,44.0,dah,Female
11.0,112.0,rah,Female
64.0,18.0,ish,Female
1.0,2.0,dab,Female
1.0,36.0,ila,Female
6.0,44.0,dah,Female
11.0,74.0,sha,Female
0.0,8.0,fia,Female
10.0,53.0,iya,Female
0.0,7.0,eda,Female
30.0,61.0,een,Female
6.0,44.0,dah,Female
11.0,112.0,rah,Female
4.0,18.0,fah,Female
4.0,26.0,ala,Female
6.0,75.0,yah,Female
0.0,11.0,lia,Female
8.0,59.0,mah,Female
6.0,75.0,yah,Female
3.0,8.0,aal,Female
0.0,2.0,nee,Female
13.0,66.0,lah,Female
5.0,59.0,nah,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
25.0,44.0,ani,Female
2.0,21.0,sah,Female
13.0,66.0,lah,Female
5.0,37.0,ara,Female
4.0,18.0,fah,Female
0.0,4.0,sia,Female
8.0,59.0,mah,Female
1.0,8.0,ifa,Female
0.0,11.0,kah,Female
0.0,20.0,qah,Female
11.0,112.0,rah,Female
30.0,61.0,een,Female
2.0,21.0,sah,Female
0.0,1.0,bda,Female
0.0,8.0,dia,Female
0.0,18.0,ela,Female
39.0,6.0,eer,Female
1.0,23.0,era,Female
0.0,3.0,bia,Female
1.0,20.0,ida,Female
11.0,1.0,bir,Female
0.0,2.0,laa,Female
13.0,66.0,lah,Female
11.0,112.0,rah,Female
0.0,4.0,bra,Female
3.0,10.0,Ada,Female
1.0,2.0,dab,Female
0.0,7.0,eba,Female
0.0,18.0,ela,Female
0.0,32.0,ena,Female
2.0,3.0,eva,Female
2.0,3.0,aah,Female
1.0,36.0,ila,Female
0.0,1.0,dla,Female
0.0,1.0,faf,Female
0.0,3.0,efa,Female
11.0,112.0,rah,Female
0.0,8.0,fia,Female
1.0,8.0,ifa,Female
4.0,18.0,fah,Female
6.0,75.0,yah,Female
2.0,22.0,zah,Female
0.0,2.0,fra,Female
0.0,3.0,raa,Female
11.0,112.0,rah,Female
30.0,61.0,een,Female
0.0,1.0,oza,Female
1.0,1.0,oze,Female
0.0,2.0,fsa,Female
19.0,96.0,ana,Female
98.0,14.0,han,Female
30.0,61.0,een,Female
2.0,1.0,Ahd,Female
0.0,8.0,dia,Female
7.0,4.0,lam,Female
1.0,20.0,ida,Female
6.0,44.0,dah,Female
6.0,44.0,dah,Female
65.0,4.0,har,Female
1.0,36.0,ila,Female
18.0,7.0,mal,Female
2.0,2.0,men,Female
4.0,6.0,Ain,Female
4.0,6.0,Ain,Female
2.0,50.0,ini,Female
11.0,74.0,sha,Female
3.0,25.0,hah,Female
3.0,25.0,hah,Female
10.0,53.0,iya,Female
0.0,13.0,yla,Female
0.0,17.0,iza,Female
2.0,22.0,zah,Female
11.0,39.0,bah,Female
12.0,1.0,lal,Female
6.0,44.0,dah,Female
0.0,2.0,jwa,Female
0.0,5.0,kia,Female
4.0,18.0,fah,Female
13.0,66.0,lah,Female
2.0,14.0,ema,Female
0.0,1.0,aia,Female
0.0,3.0,yna,Female
8.0,59.0,mah,Female
0.0,32.0,ena,Female
0.0,5.0,esa,Female
1.0,4.0,eza,Female
11.0,74.0,sha,Female
0.0,11.0,lia,Female
9.0,14.0,iah,Female
3.0,78.0,ika,Female
0.0,29.0,ima,Female
4.0,60.0,ina,Female
1.0,6.0,aba,Female
0.0,1.0,hba,Female
6.0,75.0,yah,Female
0.0,17.0,iza,Female
6.0,75.0,yah,Female
0.0,3.0,lma,Female
2.0,2.0,aas,Female
2.0,1.0,mas,Female
5.0,3.0,aaz,Female
4.0,60.0,ina,Female
0.0,4.0,bra,Female
8.0,59.0,mah,Female
18.0,7.0,mal,Female
4.0,26.0,ala,Female
0.0,11.0,lia,Female
59.0,8.0,man,Female
19.0,96.0,ana,Female
25.0,44.0,ani,Female
0.0,2.0,any,Female
5.0,37.0,ara,Female
13.0,66.0,lah,Female
9.0,24.0,aya,Female
13.0,4.0,bar,Female
30.0,61.0,een,Female
2.0,2.0,ber,Female
30.0,61.0,een,Female
30.0,61.0,een,Female
5.0,59.0,nah,Female
1.0,23.0,era,Female
11.0,112.0,rah,Female
1.0,1.0,mel,Female
0.0,11.0,lia,Female
0.0,32.0,ena,Female
13.0,66.0,lah,Female
0.0,29.0,ima,Female
4.0,60.0,ina,Female
5.0,59.0,nah,Female
3.0,38.0,ira,Female
5.0,37.0,ara,Female
2.0,3.0,mna,Female
0.0,9.0,mra,Female
11.0,112.0,rah,Female
30.0,61.0,een,Female
13.0,66.0,lah,Female
19.0,96.0,Ana,Female
5.0,59.0,nah,Female
5.0,6.0,nam,Female
10.0,7.0,nan,Female
0.0,1.0,aum,Female
13.0,4.0,bar,Female
17.0,2.0,eeb,Female
2.0,2.0,lib,Female
2.0,2.0,lib,Female
0.0,2.0,eqa,Female
0.0,5.0,esa,Female
2.0,21.0,sah,Female
2.0,22.0,zah,Female
1.0,1.0,bin,Female
1.0,20.0,ida,Female
3.0,78.0,ika,Female
1.0,36.0,ila,Female
3.0,11.0,isa,Female
2.0,21.0,sah,Female
11.0,74.0,sha,Female
10.0,53.0,iya,Female
1.0,1.0,nja,Female
0.0,1.0,jum,Female
5.0,6.0,nam,Female
6.0,75.0,yah,Female
11.0,74.0,sha,Female
1.0,2.0,num,Female
5.0,37.0,ara,Female
4.0,14.0,nya,Female
0.0,18.0,ela,Female
13.0,66.0,lah,Female
0.0,1.0,qsa,Female
5.0,37.0,Ara,Female
11.0,39.0,bah,Female
0.0,1.0,eej,Female
11.0,74.0,sha,Female
0.0,1.0,rfa,Female
19.0,96.0,ana,Female
11.0,39.0,bah,Female
0.0,1.0,rij,Female
11.0,74.0,sha,Female
0.0,7.0,ssa,Female
27.0,1.0,and,Female
3.0,1.0,oob,Female
0.0,2.0,osa,Female
10.0,2.0,ush,Female
4.0,26.0,ala,Female
0.0,2.0,rub,Female
2.0,3.0,rva,Female
0.0,3.0,rwa,Female
3.0,6.0,rya,Female
11.0,74.0,sha,Female
0.0,1.0,rzo,Female
0.0,1.0,zoo,Female
0.0,1.0,rzu,Female
13.0,66.0,lah,Female
11.0,39.0,bah,Female
0.0,1.0,sfa,Female
0.0,8.0,fia,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
4.0,60.0,ina,Female
11.0,39.0,bah,Female
19.0,96.0,ana,Female
3.0,78.0,ika,Female
1.0,8.0,ifa,Female
0.0,7.0,ili,Female
0.0,29.0,ima,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
0.0,1.0,sli,Female
1.0,3.0,sma,Female
5.0,37.0,ara,Female
9.0,4.0,mat,Female
0.0,7.0,sna,Female
0.0,4.0,sra,Female
0.0,3.0,efa,Female
0.0,20.0,qah,Female
6.0,75.0,yah,Female
13.0,66.0,lah,Female
8.0,59.0,mah,Female
0.0,1.0,tia,Female
1.0,8.0,ifa,Female
3.0,78.0,ika,Female
0.0,20.0,qah,Female
10.0,53.0,iya,Female
1.0,1.0,Awa,Female
3.0,1.0,tif,Female
9.0,24.0,Aya,Female
19.0,96.0,ana,Female
2.0,2.0,aat,Female
6.0,75.0,yah,Female
30.0,3.0,yan,Female
19.0,96.0,ana,Female
8.0,5.0,yat,Female
11.0,74.0,sha,Female
2.0,2.0,men,Female
0.0,2.0,yra,Female
11.0,74.0,sha,Female
3.0,25.0,hah,Female
0.0,1.0,deh,Female
8.0,59.0,mah,Female
1.0,4.0,eza,Female
12.0,2.0,aar,Female
59.0,8.0,man,Female
2.0,1.0,ziz,Female
2.0,22.0,zah,Female
0.0,1.0,zka,Female
0.0,4.0,zma,Female
4.0,60.0,ina,Female
1.0,1.0,zra,Female
0.0,3.0,raa,Female
2.0,22.0,zah,Female
2.0,9.0,hra,Female
0.0,8.0,dia,Female
6.0,75.0,yah,Female
76.0,8.0,dra,Female
6.0,75.0,yah,Female
3.0,3.0,aha,Female
0.0,7.0,haa,Female
65.0,4.0,har,Female
0.0,1.0,hij,Female
3.0,38.0,ira,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
0.0,2.0,kht,Female
28.0,4.0,war,Female
7.0,2.0,ees,Female
0.0,2.0,qis,Female
11.0,74.0,sha,Female
10.0,7.0,nan,Female
4.0,7.0,jah,Female
0.0,11.0,kah,Female
11.0,112.0,rah,Female
9.0,14.0,iah,Female
3.0,78.0,ika,Female
11.0,112.0,rah,Female
2.0,22.0,zah,Female
0.0,11.0,ria,Female
2.0,1.0,bas,Female
2.0,14.0,ema,Female
1.0,23.0,era,Female
11.0,112.0,rah,Female
13.0,66.0,lah,Female
8.0,59.0,mah,Female
8.0,59.0,mah,Female
3.0,2.0,oos,Female
5.0,59.0,nah,Female
2.0,2.0,ool,Female
0.0,1.0,yia,Female
13.0,66.0,lah,Female
0.0,32.0,ena,Female
64.0,18.0,ish,Female
4.0,1.0,zir,Female
12.0,1.0,air,Female
0.0,2.0,qis,Female
163.0,4.0,esh,Female
64.0,18.0,ish,Female
11.0,112.0,rah,Female
11.0,112.0,rah,Female
1.0,3.0,sma,Female
2.0,21.0,sah,Female
6.0,75.0,yah,Female
5.0,59.0,nah,Female
11.0,112.0,rah,Female
6.0,44.0,dah,Female
11.0,112.0,rah,Female
2.0,9.0,hra,Female
11.0,112.0,rah,Female
11.0,112.0,rah,Female
5.0,59.0,nah,Female
0.0,13.0,nia,Female
4.0,14.0,nya,Female
6.0,75.0,yah,Female
10.0,2.0,hab,Female
2.0,8.0,hma,Female
0.0,18.0,ela,Female
10.0,53.0,iya,Female
30.0,61.0,een,Female
10.0,53.0,iya,Female
33.0,9.0,aan,Female
98.0,14.0,han,Female
0.0,11.0,ria,Female
4.0,1.0,lat,Female
0.0,7.0,eba,Female
2.0,14.0,ema,Female
2.0,14.0,ema,Female
6.0,75.0,yah,Female
13.0,3.0,had,Female
4.0,60.0,ina,Female
11.0,112.0,rah,Female
5.0,59.0,nah,Female
0.0,1.0,oaa,Female
1.0,2.0,uaa,Female
2.0,3.0,aah,Female
5.0,59.0,nah,Female
0.0,13.0,nia,Female
5.0,59.0,nah,Female
11.0,112.0,rah,Female
6.0,75.0,yah,Female
33.0,9.0,aan,Female
59.0,8.0,man,Female
0.0,17.0,iza,Female
0.0,3.0,lma,Female
59.0,8.0,man,Female
3.0,11.0,isa,Female
52.0,2.0,raj,Female
4.0,60.0,ina,Female
4.0,60.0,ina,Female
0.0,2.0,rum,Female
3.0,8.0,aal,Female
17.0,10.0,hal,Female
3.0,8.0,aal,Female
2.0,22.0,zah,Female
13.0,66.0,lah,Female
1.0,36.0,ila,Female
13.0,66.0,lah,Female
1.0,3.0,wah,Female
0.0,1.0,yaa,Female
2.0,22.0,zah,Female
0.0,11.0,kah,Female
8.0,59.0,mah,Female
0.0,29.0,ima,Female
1.0,20.0,ida,Female
0.0,12.0,iha,Female
0.0,5.0,iqa,Female
2.0,22.0,zah,Female
0.0,17.0,iza,Female
2.0,22.0,zah,Female
0.0,1.0,ajr,Female
3.0,25.0,hah,Female
11.0,112.0,rah,Female
2.0,9.0,hra,Female
6.0,8.0,tah,Female
3.0,25.0,hah,Female
3.0,6.0,lak,Female
1.0,6.0,naz,Female
1.0,1.0,laq,Female
11.0,74.0,sha,Female
1.0,6.0,mya,Female
11.0,112.0,rah,Female
5.0,37.0,ara,Female
11.0,112.0,rah,Female
2.0,4.0,aza,Female
6.0,44.0,dah,Female
0.0,12.0,eha,Female
0.0,2.0,ess,Female
0.0,2.0,rha,Female
19.0,96.0,ana,Female
5.0,59.0,nah,Female
8.0,8.0,hat,Female
30.0,61.0,een,Female
10.0,53.0,iya,Female
0.0,11.0,ria,Female
9.0,14.0,iah,Female
1.0,20.0,ida,Female
6.0,44.0,dah,Female
0.0,12.0,iha,Female
3.0,25.0,hah,Female
11.0,74.0,sha,Female
0.0,17.0,iza,Female
6.0,44.0,dah,Female
1.0,1.0,qad,Female
0.0,3.0,rwa,Female
1.0,3.0,wah,Female
4.0,4.0,yal,Female
8.0,5.0,yat,Female
19.0,96.0,ana,Female
30.0,61.0,een,Female
3.0,25.0,hah,Female
13.0,66.0,lah,Female
5.0,59.0,nah,Female
0.0,12.0,eha,Female
6.0,5.0,thi,Female
0.0,29.0,ima,Female
10.0,53.0,iya,Female
0.0,12.0,iha,Female
3.0,25.0,hah,Female
1.0,1.0,tim,Female
0.0,29.0,ima,Female
8.0,59.0,mah,Female
8.0,2.0,tin,Female
5.0,59.0,nah,Female
3.0,1.0,tma,Female
1.0,8.0,zia,Female
1.0,8.0,zia,Female
6.0,75.0,yah,Female
1.0,1.0,ruz,Female
1.0,11.0,una,Female
0.0,1.0,let,Female
2.0,22.0,zah,Female
4.0,1.0,yaz,Female
1.0,20.0,ida,Female
1.0,20.0,ida,Female
10.0,53.0,iya,Female
2.0,1.0,Fir,Female
2.0,1.0,aus,Female
1.0,1.0,aws,Female
1.0,1.0,ous,Female
0.0,1.0,wsa,Female
0.0,17.0,iza,Female
19.0,96.0,ana,Female
1.0,8.0,zia,Female
9.0,14.0,iah,Female
6.0,1.0,ayl,Female
6.0,75.0,yah,Female
13.0,66.0,lah,Female
13.0,66.0,lah,Female
4.0,26.0,ala,Female
6.0,44.0,dah,Female
11.0,39.0,bah,Female
6.0,75.0,yah,Female
8.0,59.0,mah,Female
0.0,13.0,nia,Female
6.0,75.0,yah,Female
11.0,39.0,bah,Female
0.0,3.0,yda,Female
3.0,1.0,zal,Female
4.0,26.0,ala,Female
6.0,75.0,yah,Female
11.0,39.0,bah,Female
8.0,2.0,lan,Female
11.0,112.0,rah,Female
0.0,2.0,ysa,Female
5.0,5.0,oon,Female
6.0,75.0,yah,Female
0.0,1.0,ano,Female
19.0,96.0,ana,Female
1.0,2.0,jar,Female
11.0,39.0,bah,Female
0.0,5.0,iba,Female
11.0,39.0,bah,Female
3.0,2.0,oos,Female
0.0,2.0,eqa,Female
0.0,20.0,qah,Female
11.0,112.0,rah,Female
3.0,1.0,dil,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
2.0,22.0,zah,Female
0.0,2.0,fsa,Female
1.0,5.0,cha,Female
2.0,21.0,sah,Female
3.0,25.0,hah,Female
1.0,8.0,ifa,Female
0.0,17.0,iza,Female
1.0,2.0,jar,Female
4.0,7.0,jah,Female
0.0,1.0,jna,Female
