% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Bigrams_2

@RELATION Gender_Bigrams_2

@ATTRIBUTE Bigram_2_Male  NUMERIC
@ATTRIBUTE Bigram_2_Female  NUMERIC
@ATTRIBUTE Bigram_2  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
139.0,37.0,ar,Male
264.0,30.0,el,Male
48.0,18.0,em,Male
44.0,11.0,if,Male
19.0,1.0,ih,Male
111.0,21.0,ik,Male
48.0,0.0,im,Male
59.0,6.0,an,Male
423.0,65.0,al,Male
138.0,55.0,al,Male
138.0,55.0,at,Male
139.0,37.0,ed,Male
40.0,5.0,er,Male
73.0,16.0,eh,Male
183.0,13.0,ai,Male
178.0,242.0,ir,Male
114.0,6.0,it,Male
117.0,9.0,ah,Male
269.0,617.0,ar,Male
264.0,30.0,od,Male
15.0,0.0,er,Male
73.0,16.0,ib,Male
34.0,4.0,ab,Male
34.0,11.0,az,Male
36.0,12.0,az,Male
36.0,12.0,im,Male
59.0,6.0,ah,Male
269.0,617.0,ad,Male
121.0,10.0,oh,Male
25.0,2.0,ar,Male
264.0,30.0,ud,Male
15.0,3.0,aa,Male
131.0,401.0,ad,Male
121.0,10.0,at,Male
139.0,37.0,af,Male
11.0,5.0,yf,Male
2.0,0.0,yy,Male
4.0,0.0,an,Male
423.0,65.0,id,Male
55.0,1.0,ar,Male
264.0,30.0,ea,Male
64.0,220.0,if,Male
19.0,1.0,af,Male
11.0,5.0,iq,Male
22.0,0.0,an,Male
423.0,65.0,ab,Male
34.0,11.0,ah,Male
269.0,617.0,an,Male
423.0,65.0,az,Male
36.0,12.0,ab,Male
34.0,11.0,er,Male
73.0,16.0,ir,Male
114.0,6.0,eh,Male
183.0,13.0,ib,Male
34.0,4.0,ad,Male
121.0,10.0,ab,Male
34.0,11.0,an,Male
423.0,65.0,ed,Male
40.0,5.0,in,Male
90.0,29.0,ai,Male
178.0,242.0,at,Male
139.0,37.0,ee,Male
23.0,17.0,ai,Male
178.0,242.0,in,Male
90.0,29.0,iq,Male
22.0,0.0,ua,Male
39.0,98.0,at,Male
139.0,37.0,ah,Male
269.0,617.0,ab,Male
34.0,11.0,at,Male
139.0,37.0,an,Male
423.0,65.0,ar,Male
264.0,30.0,az,Male
36.0,12.0,ed,Male
40.0,5.0,em,Male
44.0,11.0,en,Male
57.0,65.0,er,Male
73.0,16.0,id,Male
55.0,1.0,in,Male
90.0,29.0,az,Male
36.0,12.0,uh,Male
29.0,4.0,ul,Male
35.0,7.0,ad,Male
121.0,10.0,ib,Male
34.0,4.0,or,Male
19.0,7.0,ar,Male
264.0,30.0,ee,Male
23.0,17.0,el,Male
48.0,18.0,ir,Male
114.0,6.0,al,Male
138.0,55.0,as,Male
75.0,11.0,el,Male
48.0,18.0,em,Male
44.0,11.0,el,Male
48.0,18.0,yn,Male
4.0,3.0,as,Male
75.0,11.0,ad,Male
121.0,10.0,er,Male
73.0,16.0,en,Male
57.0,65.0,aq,Male
17.0,4.0,an,Male
423.0,65.0,eq,Male
6.0,0.0,af,Male
11.0,5.0,at,Male
139.0,37.0,el,Male
48.0,18.0,ef,Male
12.0,0.0,ek,Male
10.0,2.0,if,Male
19.0,1.0,in,Male
90.0,29.0,iq,Male
22.0,0.0,ue,Male
2.0,0.0,el,Male
48.0,18.0,at,Male
139.0,37.0,iz,Male
22.0,2.0,an,Male
423.0,65.0,an,Male
423.0,65.0,ah,Male
269.0,617.0,ad,Male
121.0,10.0,eb,Male
24.0,2.0,ya,Male
73.0,168.0,an,Male
423.0,65.0,oe,Male
6.0,3.0,ar,Male
264.0,30.0,ar,Male
264.0,30.0,ad,Male
121.0,10.0,az,Male
36.0,12.0,ar,Male
264.0,30.0,ii,Male
20.0,100.0,ia,Male
66.0,611.0,ab,Male
34.0,11.0,az,Male
36.0,12.0,ib,Male
34.0,4.0,aa,Male
131.0,401.0,yb,Male
7.0,0.0,ua,Male
39.0,98.0,al,Male
138.0,55.0,el,Male
48.0,18.0,yh,Male
4.0,0.0,ym,Male
4.0,0.0,et,Male
41.0,6.0,ar,Male
264.0,30.0,ah,Male
269.0,617.0,ak,Male
59.0,10.0,an,Male
423.0,65.0,aj,Male
77.0,4.0,ar,Male
264.0,30.0,an,Male
423.0,65.0,ib,Male
34.0,4.0,il,Male
66.0,10.0,an,Male
423.0,65.0,an,Male
423.0,65.0,ui,Male
20.0,45.0,an,Male
423.0,65.0,yb,Male
7.0,0.0,yl,Male
7.0,1.0,eb,Male
24.0,2.0,an,Male
423.0,65.0,yk,Male
1.0,0.0,an,Male
423.0,65.0,an,Male
423.0,65.0,an,Male
423.0,65.0,ya,Male
73.0,168.0,yj,Male
1.0,0.0,ur,Male
25.0,6.0,it,Male
117.0,9.0,yd,Male
8.0,0.0,ek,Male
10.0,2.0,ed,Male
40.0,5.0,ih,Male
111.0,21.0,an,Male
423.0,65.0,um,Male
9.0,15.0,ih,Male
111.0,21.0,aa,Male
131.0,401.0,ur,Male
25.0,6.0,em,Male
44.0,11.0,ir,Male
114.0,6.0,ed,Male
40.0,5.0,id,Male
55.0,1.0,or,Male
19.0,7.0,en,Male
57.0,65.0,ur,Male
25.0,6.0,aj,Male
77.0,4.0,al,Male
138.0,55.0,ul,Male
35.0,7.0,in,Male
90.0,29.0,al,Male
138.0,55.0,at,Male
139.0,37.0,aa,Male
131.0,401.0,ah,Male
269.0,617.0,ai,Male
178.0,242.0,ib,Male
34.0,4.0,em,Male
44.0,11.0,ez,Male
8.0,2.0,ir,Male
114.0,6.0,en,Male
57.0,65.0,am,Male
113.0,36.0,im,Male
59.0,6.0,er,Male
73.0,16.0,ir,Male
114.0,6.0,yy,Male
4.0,0.0,um,Male
9.0,15.0,iq,Male
22.0,0.0,uq,Male
3.0,0.0,ar,Male
264.0,30.0,en,Male
57.0,65.0,im,Male
59.0,6.0,en,Male
57.0,65.0,iq,Male
22.0,0.0,er,Male
73.0,16.0,ah,Male
269.0,617.0,eq,Male
6.0,0.0,os,Male
4.0,2.0,ef,Male
12.0,0.0,ur,Male
25.0,6.0,ir,Male
114.0,6.0,ab,Male
34.0,11.0,em,Male
44.0,11.0,em,Male
44.0,11.0,en,Male
57.0,65.0,it,Male
117.0,9.0,ah,Male
269.0,617.0,an,Male
423.0,65.0,ar,Male
264.0,30.0,af,Male
11.0,5.0,ib,Male
34.0,4.0,at,Male
139.0,37.0,an,Male
423.0,65.0,er,Male
73.0,16.0,ah,Male
269.0,617.0,ai,Male
178.0,242.0,as,Male
75.0,11.0,er,Male
73.0,16.0,yl,Male
7.0,1.0,yb,Male
7.0,0.0,er,Male
73.0,16.0,an,Male
423.0,65.0,ah,Male
269.0,617.0,yd,Male
8.0,0.0,ah,Male
269.0,617.0,an,Male
423.0,65.0,at,Male
139.0,37.0,ir,Male
114.0,6.0,ar,Male
264.0,30.0,ah,Male
269.0,617.0,yr,Male
7.0,2.0,ah,Male
269.0,617.0,an,Male
423.0,65.0,is,Male
20.0,11.0,al,Male
138.0,55.0,ys,Male
3.0,0.0,ah,Male
269.0,617.0,ee,Male
23.0,17.0,oj,Male
7.0,1.0,ah,Male
269.0,617.0,ah,Male
269.0,617.0,yd,Male
8.0,0.0,an,Male
423.0,65.0,ah,Male
269.0,617.0,an,Male
423.0,65.0,am,Male
113.0,36.0,ir,Male
114.0,6.0,yr,Male
7.0,2.0,il,Male
66.0,10.0,ai,Male
178.0,242.0,aa,Male
131.0,401.0,ai,Male
178.0,242.0,iq,Male
22.0,0.0,ab,Male
34.0,11.0,an,Male
423.0,65.0,ed,Male
40.0,5.0,aj,Male
77.0,4.0,ib,Male
34.0,4.0,id,Male
55.0,1.0,il,Male
66.0,10.0,is,Male
20.0,11.0,iz,Male
22.0,2.0,an,Male
423.0,65.0,eh,Male
183.0,13.0,id,Male
55.0,1.0,ih,Male
111.0,21.0,at,Male
139.0,37.0,el,Male
48.0,18.0,ed,Male
40.0,5.0,ai,Male
178.0,242.0,id,Male
55.0,1.0,in,Male
90.0,29.0,ar,Male
264.0,30.0,ar,Male
264.0,30.0,as,Male
75.0,11.0,ay,Male
56.0,11.0,em,Male
44.0,11.0,if,Male
19.0,1.0,il,Male
66.0,10.0,im,Male
59.0,6.0,eq,Male
6.0,0.0,ir,Male
114.0,6.0,an,Male
423.0,65.0,am,Male
113.0,36.0,ai,Male
178.0,242.0,am,Male
113.0,36.0,ya,Male
73.0,168.0,an,Male
423.0,65.0,en,Male
57.0,65.0,en,Male
57.0,65.0,ot,Male
8.0,2.0,ub,Male
6.0,2.0,ar,Male
264.0,30.0,en,Male
57.0,65.0,in,Male
90.0,29.0,ir,Male
114.0,6.0,ib,Male
34.0,4.0,ar,Male
264.0,30.0,er,Male
73.0,16.0,is,Male
20.0,11.0,us,Male
8.0,4.0,ur,Male
25.0,6.0,uf,Male
6.0,0.0,ya,Male
73.0,168.0,em,Male
44.0,11.0,ar,Male
264.0,30.0,ir,Male
114.0,6.0,ul,Male
35.0,7.0,er,Male
73.0,16.0,ai,Male
178.0,242.0,ir,Male
114.0,6.0,id,Male
55.0,1.0,am,Male
113.0,36.0,um,Male
9.0,15.0,im,Male
59.0,6.0,in,Male
90.0,29.0,ir,Male
114.0,6.0,ar,Male
264.0,30.0,ya,Male
73.0,168.0,ya,Male
73.0,168.0,ai,Male
178.0,242.0,ir,Male
114.0,6.0,an,Male
423.0,65.0,er,Male
73.0,16.0,il,Male
66.0,10.0,ar,Male
264.0,30.0,on,Male
26.0,8.0,ar,Male
264.0,30.0,an,Male
423.0,65.0,yb,Male
7.0,0.0,yd,Male
8.0,0.0,er,Male
73.0,16.0,ah,Male
269.0,617.0,an,Male
423.0,65.0,ya,Male
73.0,168.0,ad,Male
121.0,10.0,ia,Male
66.0,611.0,ud,Male
15.0,3.0,an,Male
423.0,65.0,ad,Male
121.0,10.0,ib,Male
34.0,4.0,ir,Male
114.0,6.0,ir,Male
114.0,6.0,yr,Male
7.0,2.0,eb,Male
24.0,2.0,ar,Male
264.0,30.0,ib,Male
34.0,4.0,ir,Male
114.0,6.0,yr,Male
7.0,2.0,or,Male
19.0,7.0,ym,Male
4.0,0.0,ar,Male
264.0,30.0,ar,Male
264.0,30.0,in,Male
90.0,29.0,on,Male
26.0,8.0,ui,Male
20.0,45.0,ah,Male
269.0,617.0,ah,Female
269.0,617.0,ih,Female
111.0,21.0,ab,Female
34.0,11.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ea,Female
64.0,220.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,al,Female
138.0,55.0,ee,Female
23.0,17.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ai,Female
178.0,242.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,er,Female
73.0,16.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ir,Female
114.0,6.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,Aa,Female
131.0,401.0,ab,Female
34.0,11.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,Aa,Female
131.0,401.0,af,Female
11.0,5.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,oa,Female
4.0,51.0,oe,Female
6.0,3.0,Aa,Female
131.0,401.0,aa,Female
131.0,401.0,an,Female
423.0,65.0,en,Female
57.0,65.0,Ad,Female
121.0,10.0,ia,Female
66.0,611.0,am,Female
113.0,36.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ar,Female
264.0,30.0,ia,Female
66.0,611.0,al,Female
138.0,55.0,en,Female
57.0,65.0,in,Female
90.0,29.0,in,Female
90.0,29.0,ii,Female
20.0,100.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,al,Female
138.0,55.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,as,Female
75.0,11.0,as,Female
75.0,11.0,az,Female
36.0,12.0,ia,Female
66.0,611.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,al,Female
138.0,55.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,an,Female
423.0,65.0,aa,Female
131.0,401.0,ai,Female
178.0,242.0,ay,Female
56.0,11.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ar,Female
264.0,30.0,en,Female
57.0,65.0,er,Female
73.0,16.0,en,Female
57.0,65.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,el,Female
48.0,18.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,Aa,Female
131.0,401.0,Aa,Female
131.0,401.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,ah,Female
269.0,617.0,am,Female
113.0,36.0,an,Female
423.0,65.0,um,Female
9.0,15.0,ar,Female
264.0,30.0,eb,Female
24.0,2.0,ib,Female
34.0,4.0,ib,Female
34.0,4.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,in,Female
90.0,29.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,Aa,Female
131.0,401.0,um,Female
9.0,15.0,am,Female
113.0,36.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,um,Female
9.0,15.0,aa,Female
131.0,401.0,ya,Female
73.0,168.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,Aa,Female
131.0,401.0,ah,Female
269.0,617.0,ej,Female
1.0,1.0,ea,Female
64.0,220.0,Aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ij,Female
5.0,2.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ad,Female
121.0,10.0,ob,Female
5.0,2.0,oa,Female
4.0,51.0,uh,Female
29.0,4.0,aa,Female
131.0,401.0,ub,Female
6.0,2.0,Aa,Female
131.0,401.0,Aa,Female
131.0,401.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,Ao,Female
0.0,3.0,oo,Female
2.0,2.0,Au,Female
56.0,12.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ii,Female
20.0,100.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,Ai,Female
178.0,242.0,Aa,Female
131.0,401.0,aa,Female
131.0,401.0,at,Female
139.0,37.0,Aa,Female
131.0,401.0,Aa,Female
131.0,401.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,Aa,Female
131.0,401.0,if,Female
19.0,1.0,ya,Female
73.0,168.0,aa,Female
131.0,401.0,at,Female
139.0,37.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,aa,Female
131.0,401.0,at,Female
139.0,37.0,ea,Female
64.0,220.0,en,Female
57.0,65.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,eh,Female
183.0,13.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ar,Female
264.0,30.0,an,Female
423.0,65.0,iz,Female
22.0,2.0,ah,Female
269.0,617.0,Aa,Female
131.0,401.0,Aa,Female
131.0,401.0,ia,Female
66.0,611.0,Aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ar,Female
264.0,30.0,ij,Female
5.0,2.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ar,Female
264.0,30.0,es,Female
10.0,5.0,is,Female
20.0,11.0,aa,Female
131.0,401.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,as,Female
75.0,11.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,os,Female
4.0,2.0,ah,Female
269.0,617.0,ol,Female
3.0,5.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ih,Female
111.0,21.0,ir,Female
114.0,6.0,ir,Female
114.0,6.0,is,Female
20.0,11.0,eh,Female
183.0,13.0,ih,Female
111.0,21.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ab,Female
34.0,11.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,ya,Female
73.0,168.0,en,Female
57.0,65.0,ya,Female
73.0,168.0,an,Female
423.0,65.0,an,Female
423.0,65.0,ia,Female
66.0,611.0,at,Female
139.0,37.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ad,Female
121.0,10.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,an,Female
423.0,65.0,ia,Female
66.0,611.0,Ea,Female
64.0,220.0,an,Female
423.0,65.0,ia,Female
66.0,611.0,aj,Female
77.0,4.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,um,Female
9.0,15.0,al,Female
138.0,55.0,al,Female
138.0,55.0,al,Female
138.0,55.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ar,Female
264.0,30.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ak,Female
59.0,10.0,az,Female
36.0,12.0,aq,Female
17.0,4.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,es,Female
10.0,5.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,en,Female
57.0,65.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ad,Female
121.0,10.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,al,Female
138.0,55.0,at,Female
139.0,37.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ai,Female
178.0,242.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,im,Female
59.0,6.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,in,Female
90.0,29.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,uz,Female
2.0,1.0,ua,Female
39.0,98.0,et,Female
41.0,6.0,ah,Female
269.0,617.0,az,Female
36.0,12.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ir,Female
114.0,6.0,us,Female
8.0,4.0,as,Female
75.0,11.0,us,Female
8.0,4.0,oa,Female
4.0,51.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,yl,Female
7.0,1.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,al,Female
138.0,55.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,on,Female
26.0,8.0,ah,Female
269.0,617.0,ao,Female
0.0,3.0,aa,Female
131.0,401.0,ar,Female
264.0,30.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,os,Female
4.0,2.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,il,Female
66.0,10.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,Ua,Female
39.0,98.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ar,Female
264.0,30.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,in,Female
90.0,29.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,em,Female
44.0,11.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,am,Female
113.0,36.0,at,Female
139.0,37.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,am,Female
113.0,36.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ab,Female
34.0,11.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,id,Female
55.0,1.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,oa,Female
4.0,51.0,an,Female
423.0,65.0,or,Female
19.0,7.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,un,Female
18.0,5.0,ua,Female
39.0,98.0,ya,Female
73.0,168.0,aj,Female
77.0,4.0,al,Female
138.0,55.0,am,Female
113.0,36.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,Ia,Female
66.0,611.0,in,Female
90.0,29.0,Ia,Female
66.0,611.0,ao,Female
0.0,3.0,am,Female
113.0,36.0,ya,Female
73.0,168.0,af,Female
11.0,5.0,am,Female
113.0,36.0,an,Female
423.0,65.0,Im,Female
59.0,6.0,at,Female
139.0,37.0,an,Female
423.0,65.0,ai,Female
178.0,242.0,al,Female
138.0,55.0,al,Female
138.0,55.0,al,Female
138.0,55.0,ya,Female
73.0,168.0,am,Female
113.0,36.0,an,Female
423.0,65.0,as,Female
75.0,11.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,Ia,Female
66.0,611.0,Ia,Female
66.0,611.0,ar,Female
264.0,30.0,ar,Female
264.0,30.0,Ia,Female
66.0,611.0,aj,Female
77.0,4.0,am,Female
113.0,36.0,em,Female
44.0,11.0,Ia,Female
66.0,611.0,um,Female
9.0,15.0,ah,Female
269.0,617.0,Ia,Female
66.0,611.0,al,Female
138.0,55.0,aq,Female
17.0,4.0,ir,Female
114.0,6.0,Ia,Female
66.0,611.0,at,Female
